,iso2,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,10745,1986,1993,1994,1995,1996,1997,1998,1999,2000,Mammalia,iso3
112,IT,2.0,15.0,58.0,801.0,1302.0,2083.0,5502.0,5819.0,17308.0,20902.0,32000.0,39065.0,38167.0,29800.0,27901.0,27697.0,10232.0,8802.0,7462.0,16621.0,21507.0,22461.0,23656.0,25279.0,26821.0,55925.0,39732.0,36978.0,47259.0,76433.0,91080.0,83351.0,87614.0,89870.0,74497.0,70812.0,102209.0,122054.0,122385.0,105224.0,125653.0,108419.0,82790.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,108.0,85.0,44.0,0.0,0.0,ITA
113,JE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,128.0,224.0,183.0,227.0,442.0,55.0,257.0,49.0,76.0,120.0,25.0,9.0,52.0,89.0,162.0,119.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JEY
114,JM,0.0,0.0,1.0,16.0,56.0,73.0,85.0,183.0,175.0,591.0,515.0,659.0,336.0,135.0,176.0,138.0,206.0,221.0,137.0,153.0,181.0,215.0,199.0,213.0,234.0,174.0,187.0,178.0,291.0,415.0,228.0,198.0,304.0,233.0,232.0,264.0,429.0,361.0,427.0,494.0,512.0,222.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,JAM
115,JO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,8.0,5.0,3.0,7.0,9.0,11.0,2.0,5.0,3.0,4.0,11.0,22.0,24.0,68.0,163.0,281.0,315.0,329.0,352.0,235.0,241.0,183.0,269.0,176.0,229.0,247.0,499.0,53.0,264.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,JOR
116,JP,0.0,0.0,6.0,67.0,45.0,289.0,2672.0,2368.0,3059.0,4179.0,3233.0,2843.0,3312.0,2719.0,2617.0,2568.0,870.0,853.0,545.0,580.0,1403.0,472.0,1483.0,2100.0,1775.0,2162.0,2383.0,2753.0,3308.0,3217.0,4005.0,4931.0,5325.0,5736.0,9540.0,12525.0,8410.0,6303.0,8155.0,8641.0,8194.0,9317.0,15197.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222.0,49.0,77.0,0.0,0.0,JPN
117,KE,4.0,18.0,45.0,77.0,97.0,141.0,200.0,100.0,112.0,161.0,409.0,426.0,345.0,231.0,220.0,158.0,126.0,136.0,286.0,97.0,131.0,50.0,119.0,137.0,104.0,134.0,185.0,156.0,62.0,103.0,93.0,116.0,164.0,121.0,129.0,209.0,302.0,406.0,370.0,416.0,613.0,603.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,18.0,0.0,0.0,KEN
118,KG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,12.0,30.0,5.0,26.0,36.0,8.0,31.0,14.0,21.0,23.0,117.0,131.0,158.0,179.0,171.0,187.0,155.0,565.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KGZ
119,KH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,6.0,9.0,22.0,22.0,21.0,12.0,9.0,8.0,34.0,63.0,178.0,93.0,119.0,73.0,121.0,108.0,237.0,142.0,141.0,119.0,139.0,137.0,205.0,164.0,204.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KHM
120,KI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,17.0,12.0,2.0,5.0,0.0,4.0,7.0,5.0,5.0,5.0,5.0,22.0,8.0,4.0,2.0,5.0,6.0,13.0,19.0,10.0,34.0,24.0,54.0,60.0,48.0,2.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIR
121,KM,0.0,0.0,0.0,0.0,0.0,1.0,12.0,7.0,5.0,6.0,10.0,7.0,4.0,18.0,18.0,2.0,1.0,9.0,2.0,0.0,5.0,0.0,8.0,2.0,3.0,141.0,133.0,87.0,6.0,59.0,10.0,5.0,5.0,2.0,2.0,10.0,1.0,1.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COM
122,KN,0.0,3.0,7.0,2.0,1.0,2.0,8.0,25.0,37.0,7.0,20.0,27.0,42.0,36.0,48.0,20.0,11.0,7.0,41.0,6.0,5.0,17.0,5.0,39.0,8.0,9.0,17.0,189.0,433.0,357.0,371.0,78.0,99.0,452.0,486.0,448.0,505.0,140.0,443.0,573.0,638.0,750.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,4.0,0.0,0.0,KNA
123,KP,0.0,0.0,0.0,1.0,4.0,1.0,0.0,5.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,5.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,10.0,1.0,3.0,3.0,113.0,16.0,18.0,16.0,117.0,1359.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRK
124,KR,0.0,0.0,0.0,3.0,0.0,12.0,17.0,24.0,12.0,102.0,165.0,197.0,283.0,175.0,179.0,255.0,228.0,278.0,365.0,776.0,345.0,350.0,343.0,463.0,1459.0,2128.0,2063.0,2241.0,2946.0,4552.0,6196.0,6659.0,6890.0,6822.0,7370.0,6799.0,4141.0,8750.0,8050.0,12232.0,8014.0,9073.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,6.0,0.0,0.0,KOR
125,KW,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,5.0,1.0,9.0,6.0,7.0,3.0,0.0,17.0,5.0,3.0,7.0,8.0,6.0,6.0,6.0,3.0,8.0,5.0,16.0,133.0,216.0,144.0,131.0,141.0,222.0,649.0,641.0,699.0,245.0,255.0,374.0,845.0,714.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,KWT
126,KY,0.0,0.0,5.0,15.0,28.0,60.0,47.0,30.0,94.0,25.0,76.0,40.0,18.0,29.0,20.0,30.0,42.0,39.0,34.0,29.0,37.0,45.0,47.0,66.0,84.0,91.0,56.0,78.0,76.0,50.0,155.0,45.0,117.0,25.0,91.0,154.0,29.0,26.0,50.0,115.0,88.0,67.0,100.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,7.0,1.0,0.0,0.0,CYM
127,KZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,5.0,22.0,23.0,169.0,170.0,187.0,229.0,230.0,88.0,58.0,91.0,249.0,180.0,54.0,18.0,15.0,13.0,72.0,81.0,134.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KAZ
128,LA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,103.0,32.0,5.0,17.0,26.0,44.0,52.0,46.0,48.0,45.0,33.0,59.0,71.0,64.0,98.0,58.0,61.0,113.0,141.0,100.0,127.0,104.0,134.0,162.0,169.0,129.0,117.0,1210.0,447.0,905.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,6.0,0.0,0.0,LAO
129,LB,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,12.0,7.0,6.0,14.0,12.0,18.0,18.0,10.0,7.0,3.0,9.0,11.0,19.0,15.0,19.0,32.0,59.0,47.0,57.0,162.0,152.0,34.0,28.0,25.0,59.0,17.0,31.0,65.0,127.0,277.0,162.0,166.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,LBN
130,LC,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,9.0,106.0,241.0,38.0,46.0,23.0,12.0,9.0,7.0,13.0,10.0,9.0,6.0,7.0,7.0,5.0,4.0,4.0,6.0,22.0,15.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LCA
131,LI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,16.0,9.0,1.0,4.0,6.0,6.0,5.0,35.0,18.0,31.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LIE
132,LK,0.0,2.0,2.0,4.0,3.0,16.0,19.0,49.0,22.0,23.0,32.0,26.0,50.0,79.0,122.0,136.0,50.0,76.0,36.0,30.0,62.0,22.0,43.0,100.0,244.0,427.0,842.0,993.0,1373.0,1874.0,2845.0,3483.0,3108.0,842.0,3277.0,2732.0,2496.0,2541.0,2009.0,2294.0,2257.0,1781.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,LKA
133,LR,1.0,1.0,1.0,9.0,6.0,7.0,59.0,54.0,69.0,114.0,536.0,355.0,689.0,364.0,116.0,23.0,3.0,7.0,2.0,4.0,3.0,2.0,1.0,11.0,65.0,44.0,31.0,23.0,17.0,27.0,104.0,1.0,6.0,5.0,1.0,3.0,66.0,22.0,16.0,39.0,2.0,43.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,LBR
134,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,1.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LSO
135,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,6.0,6.0,6.0,7.0,2.0,16.0,6.0,2.0,41.0,20.0,8.0,12.0,12.0,59.0,26.0,20.0,31.0,43.0,37.0,31.0,33.0,60.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LTU
136,LU,0.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,2.0,13.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,2.0,26.0,40.0,26.0,15.0,19.0,31.0,11.0,11.0,12.0,33.0,46.0,31.0,66.0,116.0,81.0,239.0,212.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LUX
137,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,4.0,14.0,26.0,17.0,51.0,178.0,133.0,113.0,42.0,21.0,7.0,14.0,8.0,59.0,56.0,74.0,96.0,86.0,82.0,88.0,118.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,LVA
138,LY,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,5.0,8.0,5.0,17.0,7.0,1.0,6.0,7.0,5.0,6.0,7.0,4.0,1.0,15.0,34.0,14.0,9.0,10.0,17.0,4.0,7.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LBY
139,MA,0.0,1.0,4.0,6.0,9.0,1.0,1.0,1.0,3.0,20.0,82.0,211.0,108.0,178.0,455.0,543.0,285.0,397.0,105.0,114.0,131.0,100.0,132.0,72.0,149.0,101.0,116.0,185.0,106.0,118.0,113.0,78.0,152.0,132.0,153.0,420.0,207.0,423.0,503.0,372.0,393.0,384.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,16.0,0.0,0.0,MAR
140,MC,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,11.0,8.0,26.0,54.0,63.0,11.0,19.0,14.0,0.0,6.0,19.0,18.0,103.0,126.0,166.0,147.0,325.0,103.0,104.0,124.0,175.0,99.0,63.0,32.0,39.0,242.0,652.0,416.0,397.0,47.0,170.0,810.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,5.0,17.0,0.0,0.0,MCO
141,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,7.0,5.0,7.0,3.0,2.0,0.0,5.0,1.0,98.0,71.0,41.0,6.0,25.0,73.0,159.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MDA
142,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,0.0,4.0,12.0,6.0,8.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MNE
143,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAF
144,MG,0.0,21.0,32.0,46.0,51.0,82.0,103.0,129.0,386.0,529.0,581.0,900.0,816.0,1000.0,1636.0,2259.0,2091.0,4463.0,5779.0,5487.0,6034.0,5755.0,5223.0,5069.0,2701.0,2617.0,3171.0,2305.0,3427.0,3338.0,4681.0,4126.0,3335.0,3630.0,2844.0,3267.0,2832.0,2996.0,3289.0,3797.0,4979.0,6003.0,4602.0,147.0,0.0,0.0,0.0,0.0,0.0,15.0,170.0,477.0,88.0,0.0,0.0,MDG
145,MH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,37.0,58.0,86.0,46.0,72.0,40.0,3.0,14.0,161.0,204.0,325.0,256.0,205.0,248.0,175.0,298.0,102.0,132.0,119.0,145.0,235.0,336.0,274.0,366.0,589.0,520.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MHL
146,MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,12.0,17.0,5.0,3.0,10.0,13.0,22.0,24.0,33.0,42.0,84.0,150.0,106.0,129.0,151.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MKD
147,ML,0.0,0.0,0.0,2.0,5.0,3.0,15.0,23.0,25.0,60.0,72.0,233.0,455.0,326.0,242.0,329.0,277.0,78.0,200.0,146.0,221.0,371.0,330.0,1302.0,1001.0,1346.0,798.0,426.0,597.0,486.0,685.0,172.0,150.0,281.0,206.0,184.0,289.0,535.0,234.0,348.0,211.0,124.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,38.0,0.0,0.0,MLI
148,MM,0.0,0.0,0.0,0.0,8.0,12.0,2.0,24.0,3.0,10.0,3.0,25.0,10.0,17.0,34.0,18.0,17.0,8.0,18.0,1.0,49.0,3.0,2.0,11.0,10.0,82.0,13.0,34.0,192.0,14.0,35.0,81.0,16.0,12.0,23.0,74.0,40.0,54.0,55.0,51.0,80.0,25.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MMR
149,MN,0.0,0.0,1.0,3.0,4.0,7.0,26.0,25.0,36.0,13.0,16.0,8.0,38.0,33.0,29.0,66.0,35.0,52.0,3.0,21.0,29.0,38.0,103.0,93.0,129.0,126.0,165.0,288.0,294.0,242.0,247.0,263.0,219.0,222.0,208.0,175.0,72.0,151.0,65.0,132.0,176.0,192.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,MNG
150,MO,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,3.0,0.0,3.0,39.0,89.0,10.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,10.0,4.0,4.0,3.0,4.0,9.0,2.0,22.0,124.0,2.0,16.0,30.0,70.0,80.0,62.0,224.0,128.0,227.0,179.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAC
151,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MNP
152,MQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,12.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTQ
153,MR,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,12.0,6.0,12.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MRT
154,MS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MSR
155,MT,0.0,6.0,7.0,19.0,8.0,5.0,6.0,8.0,38.0,6.0,7.0,9.0,26.0,5.0,45.0,194.0,140.0,379.0,140.0,41.0,196.0,342.0,549.0,627.0,774.0,490.0,683.0,282.0,145.0,146.0,287.0,290.0,132.0,192.0,310.0,117.0,164.0,30.0,81.0,130.0,146.0,85.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,55.0,0.0,0.0,MLT
156,MU,0.0,1.0,7.0,14.0,4.0,8.0,12.0,26.0,11.0,162.0,125.0,143.0,223.0,512.0,1229.0,1169.0,632.0,672.0,221.0,259.0,298.0,293.0,81.0,173.0,1084.0,806.0,1544.0,1666.0,2566.0,2102.0,1600.0,1511.0,1925.0,2409.0,1547.0,1687.0,1581.0,1334.0,1309.0,1230.0,592.0,455.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,249.0,328.0,148.0,0.0,0.0,MUS
157,MV,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,3.0,2.0,17.0,3.0,7.0,5.0,3.0,4.0,12.0,2.0,1.0,4.0,7.0,4.0,5.0,4.0,0.0,0.0,6.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MDV
158,MW,0.0,0.0,0.0,2.0,9.0,16.0,34.0,629.0,592.0,709.0,858.0,63.0,758.0,945.0,549.0,18.0,82.0,48.0,52.0,59.0,56.0,52.0,9.0,16.0,24.0,10.0,79.0,3.0,27.0,32.0,60.0,68.0,80.0,26.0,33.0,15.0,21.0,43.0,40.0,49.0,42.0,41.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,MWI
159,MX,0.0,22.0,31.0,46.0,124.0,277.0,1598.0,1753.0,2229.0,2113.0,2000.0,2510.0,3380.0,3391.0,4312.0,3678.0,3332.0,4086.0,2488.0,2040.0,2298.0,2544.0,2015.0,2588.0,2685.0,6827.0,6424.0,3112.0,5450.0,6022.0,7071.0,7659.0,8855.0,10499.0,12338.0,13680.0,13149.0,14898.0,14433.0,12575.0,12897.0,10679.0,4212.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,176.0,189.0,213.0,0.0,0.0,MEX
160,MY,0.0,2.0,28.0,29.0,40.0,75.0,86.0,189.0,543.0,451.0,462.0,1116.0,1934.0,1842.0,1600.0,2272.0,1342.0,1124.0,1309.0,1397.0,1923.0,1641.0,3212.0,2519.0,6778.0,6972.0,8802.0,9850.0,11945.0,9376.0,14264.0,13573.0,12706.0,11460.0,10235.0,8086.0,8527.0,8396.0,10142.0,8576.0,9073.0,8421.0,2803.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,63.0,26.0,77.0,0.0,0.0,MYS
161,MZ,0.0,0.0,3.0,0.0,7.0,4.0,1.0,2.0,13.0,31.0,30.0,14.0,9.0,54.0,126.0,117.0,77.0,89.0,113.0,91.0,185.0,597.0,545.0,423.0,493.0,504.0,430.0,440.0,641.0,639.0,777.0,553.0,826.0,651.0,978.0,959.0,1690.0,1571.0,1368.0,708.0,607.0,248.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,7.0,0.0,0.0,MOZ
162,NC,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,3.0,88.0,51.0,60.0,172.0,167.0,210.0,139.0,862.0,1738.0,2376.0,2044.0,2243.0,2472.0,2444.0,1862.0,1305.0,951.0,886.0,810.0,471.0,180.0,22.0,8.0,5.0,6.0,1.0,10.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,55.0,68.0,0.0,0.0,NCL
163,NE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,17.0,16.0,6.0,6.0,8.0,29.0,38.0,55.0,11.0,2.0,16.0,5.0,11.0,30.0,14.0,45.0,51.0,85.0,155.0,87.0,148.0,20.0,32.0,62.0,27.0,19.0,20.0,15.0,8.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NER
164,NF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,13.0,11.0,8.0,36.0,30.0,27.0,17.0,22.0,26.0,10.0,13.0,12.0,1.0,8.0,5.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NFK
165,NG,0.0,3.0,7.0,14.0,24.0,47.0,177.0,213.0,202.0,232.0,259.0,307.0,316.0,413.0,621.0,448.0,484.0,551.0,465.0,427.0,316.0,223.0,266.0,169.0,121.0,143.0,102.0,113.0,103.0,138.0,97.0,96.0,82.0,53.0,60.0,78.0,43.0,32.0,141.0,20.0,23.0,1025.0,8971.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,33.0,15.0,0.0,0.0,NGA
166,NI,1.0,1.0,1.0,3.0,17.0,23.0,111.0,142.0,177.0,120.0,140.0,226.0,147.0,107.0,158.0,417.0,357.0,428.0,570.0,598.0,827.0,1594.0,1489.0,1060.0,1091.0,1008.0,572.0,829.0,827.0,671.0,602.0,518.0,357.0,460.0,314.0,422.0,339.0,426.0,680.0,807.0,926.0,715.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,1.0,0.0,0.0,NIC
167,NL,1.0,22.0,159.0,124.0,171.0,157.0,393.0,418.0,652.0,4844.0,4307.0,3893.0,3053.0,4413.0,4515.0,5839.0,6693.0,6733.0,4673.0,6024.0,4557.0,3902.0,4633.0,4592.0,5098.0,6424.0,7297.0,6404.0,5426.0,4578.0,3938.0,21698.0,17799.0,23857.0,29857.0,32058.0,29971.0,38289.0,58913.0,48562.0,161402.0,180369.0,151321.0,28.0,0.0,0.0,0.0,0.0,0.0,17.0,174.0,81.0,97.0,0.0,0.0,NLD
168,NO,0.0,8.0,11.0,28.0,11.0,44.0,43.0,49.0,73.0,116.0,83.0,68.0,44.0,78.0,54.0,59.0,107.0,98.0,81.0,86.0,149.0,124.0,117.0,133.0,110.0,156.0,133.0,139.0,145.0,165.0,175.0,152.0,117.0,125.0,208.0,160.0,122.0,105.0,168.0,181.0,174.0,233.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,11.0,0.0,0.0,NOR
169,NP,0.0,0.0,4.0,11.0,29.0,39.0,64.0,78.0,18.0,25.0,37.0,36.0,47.0,19.0,25.0,19.0,52.0,18.0,15.0,11.0,69.0,6.0,7.0,14.0,4.0,10.0,6.0,9.0,11.0,12.0,7.0,8.0,1.0,25.0,18.0,11.0,8.0,12.0,22.0,47.0,50.0,107.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NPL
170,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NRU
