,State,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Percent,Absolute,Longitude,Latitude,Percent_Change_1991_1990,Percent_Change_1992_1990,Percent_Change_1993_1990,Percent_Change_1994_1990,Percent_Change_1995_1990,Percent_Change_1996_1990,Percent_Change_1997_1990,Percent_Change_1998_1990,Percent_Change_1999_1990,Percent_Change_2000_1990,Percent_Change_2001_1990,Percent_Change_2002_1990,Percent_Change_2003_1990,Percent_Change_2004_1990,Percent_Change_2005_1990,Percent_Change_2006_1990,Percent_Change_2007_1990,Percent_Change_2008_1990,Percent_Change_2009_1990,Percent_Change_2010_1990,Percent_Change_2011_1990,Percent_Change_2012_1990,Percent_Change_2013_1990,Percent_Change_2014_1990,Percent_Change_2015_1990,Percent_Change_2016_1990
36,Oklahoma,34.8,37.6,38.0,39.8,38.7,40.7,41.6,42.6,43.3,42.1,44.3,43.8,46.2,46.7,44.7,49.3,50.1,49.6,51.1,49.7,47.4,49.1,47.1,44.2,42.0,39.6,35.3,27.0%,7.5,-98.71313075511728,35.31130734056482,8.045977011494266,9.195402298850585,14.367816091954024,11.206896551724155,16.954022988505766,19.540229885057485,22.413793103448292,24.42528735632184,20.97701149425289,27.298850574712645,25.862068965517242,32.758620689655196,34.19540229885059,28.448275862068982,41.66666666666667,43.965517241379324,42.528735632183924,46.83908045977013,42.81609195402301,36.20689655172414,41.09195402298852,35.34482758620691,27.01149425287358,20.689655172413804,13.793103448275875,1.4367816091954024
37,Oregon,1.8,3.5,4.4,4.2,5.4,2.7,3.2,2.7,6.2,6.3,7.4,8.6,6.5,8.2,8.1,8.1,6.4,9.6,10.1,8.8,9.8,6.4,6.9,9.0,7.9,8.6,7.8,875.0%,7.0,-120.51501783529685,44.1118818988146,94.44444444444444,144.44444444444446,133.33333333333334,200.00000000000006,50.000000000000014,77.77777777777779,50.000000000000014,244.44444444444446,250.0,311.11111111111114,377.77777777777777,261.11111111111114,355.55555555555554,350.0,350.0,255.55555555555557,433.3333333333333,461.1111111111111,388.8888888888889,444.44444444444446,255.55555555555557,283.33333333333337,400.0,338.8888888888889,377.77777777777777,333.3333333333333
38,Pennsylvania,104.9,103.5,103.7,107.0,103.2,106.2,111.2,112.7,115.5,111.4,118.9,108.8,116.2,116.8,119.7,124.5,123.8,126.2,120.7,113.4,119.6,114.2,107.3,105.9,98.9,87.8,82.1,-22.6%,-24.0,-77.61305379693977,40.99332034735468,-1.3346043851286995,-1.1439466158245974,2.0019065776930356,-1.6205910390848455,1.2392755004766416,6.00571973307912,7.435653002859863,10.10486177311725,6.196377502383222,13.34604385128694,3.717826501429925,10.772163965681598,11.34413727359389,14.108674928503333,18.68446139180171,18.01715919923736,20.305052430886555,15.061963775023829,8.102955195424213,14.013346043851275,8.865586272640606,2.287893231649181,0.9532888465204956,-5.719733079122974,-16.301239275500485,-21.734985700667313
39,Rhode Island,0.7,1.4,2.2,2.0,2.1,2.0,3.4,3.4,3.3,3.0,2.7,3.2,2.9,2.3,2.0,2.4,2.3,2.8,2.9,3.0,3.1,3.5,3.3,2.6,2.5,2.8,2.6,188.9%,1.7,-71.49190553686694,41.66824150496447,100.0,214.28571428571433,185.71428571428575,200.00000000000006,185.71428571428575,385.7142857142858,385.7142857142858,371.4285714285714,328.57142857142856,285.7142857142857,357.14285714285717,314.28571428571433,228.57142857142856,185.71428571428575,242.8571428571429,228.57142857142856,299.99999999999994,314.28571428571433,328.57142857142856,342.85714285714295,400.0,371.4285714285714,271.4285714285715,257.14285714285717,299.99999999999994,271.4285714285715
40,South Carolina,22.2,22.7,22.1,25.3,25.8,24.9,28.7,29.7,31.4,33.9,36.9,34.9,35.6,35.7,38.9,39.9,40.0,41.8,41.9,37.5,40.9,37.9,33.4,28.2,32.5,29.3,27.5,37.5%,7.5,-80.96506934569395,33.63826519203516,2.2522522522522523,-0.4504504504504409,13.963963963963971,16.21621621621622,12.162162162162158,29.27927927927928,33.78378378378378,41.44144144144144,52.702702702702695,66.21621621621621,57.20720720720721,60.360360360360374,60.810810810810835,75.22522522522522,79.72972972972973,80.18018018018019,88.28828828828829,88.73873873873875,68.91891891891892,84.23423423423422,70.72072072072072,50.45045045045045,27.027027027027028,46.3963963963964,31.98198198198199,23.873873873873876
41,South Dakota,2.9,3.2,3.0,2.9,3.2,3.0,2.6,3.4,3.3,3.7,3.8,3.9,3.4,3.6,3.8,3.3,3.5,3.0,3.9,3.4,3.5,2.8,3.2,3.1,3.0,1.9,2.6,-18.8%,-0.6,-100.25021545553749,44.21600325217472,10.344827586206906,3.448275862068969,0.0,10.344827586206906,3.448275862068969,-10.344827586206891,17.24137931034483,13.79310344827586,27.586206896551737,31.034482758620683,34.48275862068966,17.24137931034483,24.137931034482765,31.034482758620683,13.79310344827586,20.689655172413797,3.448275862068969,34.48275862068966,17.24137931034483,20.689655172413797,-3.448275862068969,10.344827586206906,6.896551724137938,3.448275862068969,-34.48275862068966,-10.344827586206891
42,Tennessee,47.1,44.2,46.6,55.3,49.1,54.1,52.7,55.7,54.3,54.0,58.8,56.4,53.9,50.8,53.4,54.8,56.9,56.6,53.7,39.0,43.3,40.5,37.3,33.6,37.1,33.5,35.9,-24.4%,-11.6,-85.97886026013985,35.83422151108732,-6.157112526539275,-1.0615711252653928,17.409766454352432,4.246284501061571,14.8619957537155,11.889596602972402,18.259023354564757,15.286624203821647,14.649681528662416,24.84076433121018,19.745222929936297,14.437367303609335,7.855626326963898,13.375796178343943,16.34819532908704,20.806794055201692,20.169851380042463,14.012738853503187,-17.197452229299365,-8.067940552016994,-14.012738853503187,-20.806794055201706,-28.662420382165603,-21.231422505307854,-28.874734607218688,-23.779193205944804
43,Texas,182.5,181.7,179.4,196.2,190.0,190.3,200.8,205.4,214.7,218.8,227.6,218.9,225.3,225.2,224.3,228.8,226.9,229.5,227.2,216.5,220.4,237.7,222.1,226.2,224.8,213.6,207.5,45.7%,65.1,-100.07872540954037,31.169735055284065,-0.43835616438356784,-1.6986301369862984,7.506849315068487,4.10958904109589,4.273972602739732,10.027397260273979,12.547945205479454,17.64383561643835,19.890410958904113,24.712328767123285,19.945205479452056,23.452054794520556,23.3972602739726,22.904109589041102,25.369863013698634,24.328767123287676,25.753424657534246,24.4931506849315,18.63013698630137,20.767123287671236,30.246575342465746,21.6986301369863,23.94520547945205,23.178082191780828,17.041095890410958,13.698630136986301
44,Utah,29.5,28.0,30.2,30.9,31.9,30.0,30.2,31.2,32.2,32.9,33.5,32.9,34.1,35.1,35.2,35.8,36.2,38.1,38.6,35.7,34.8,33.6,31.8,34.9,34.4,32.9,27.5,154.6%,16.7,-111.54523970593996,39.497023427899855,-5.084745762711865,2.372881355932201,4.745762711864402,8.13559322033898,1.694915254237288,2.372881355932201,5.762711864406777,9.152542372881365,11.525423728813553,13.559322033898304,11.525423728813553,15.593220338983055,18.983050847457633,19.322033898305094,21.35593220338982,22.711864406779668,29.152542372881364,30.847457627118647,21.016949152542384,17.966101694915245,13.898305084745768,7.796610169491528,18.305084745762706,16.61016949152542,11.525423728813553,-6.779661016949152
45,Vermont,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0%,-0.1,-72.47068649982991,43.86960209912007,inf,,,,,,,inf,,inf,,,,,,,,,,,,,,,,
46,Virginia,23.2,25.3,26.9,31.5,29.4,30.6,33.4,34.7,37.0,38.5,43.1,42.6,41.7,41.3,41.0,41.8,37.2,41.8,36.5,31.3,34.3,28.5,25.2,30.9,30.3,31.8,33.6,62.3%,12.9,-79.45869804287975,37.9993108594586,9.051724137931041,15.948275862068964,35.775862068965516,26.72413793103448,31.89655172413794,43.96551724137931,49.568965517241395,59.48275862068966,65.94827586206897,85.77586206896552,83.62068965517243,79.74137931034484,78.01724137931035,76.72413793103449,80.17241379310343,60.34482758620692,80.17241379310343,57.327586206896555,34.913793103448285,47.84482758620689,22.8448275862069,8.620689655172415,33.189655172413794,30.60344827586208,37.06896551724139,44.82758620689656
47,Washington,7.5,7.9,10.1,10.2,11.9,8.3,10.7,9.0,11.7,10.7,14.1,14.0,11.4,14.1,14.0,14.0,9.6,11.9,12.7,12.6,13.1,7.4,6.2,11.7,11.7,10.8,9.5,23.4%,1.8,-120.82595111961113,47.271512035035954,5.3333333333333375,34.666666666666664,35.99999999999999,58.666666666666664,10.666666666666675,42.66666666666666,20.0,55.99999999999999,42.66666666666666,88.0,86.66666666666667,52.0,88.0,86.66666666666667,86.66666666666667,27.999999999999996,58.666666666666664,69.33333333333333,68.0,74.66666666666666,-1.3333333333333286,-17.333333333333332,55.99999999999999,55.99999999999999,44.000000000000014,26.666666666666668
48,West Virginia,70.3,65.3,67.1,67.2,73.4,73.1,78.2,82.3,83.2,85.8,84.4,74.9,86.8,85.9,82.0,85.1,85.5,86.8,84.4,65.9,74.3,72.0,66.9,68.7,73.4,66.0,68.8,5.7%,3.7,-80.18731287000378,38.921056611047504,-7.112375533428166,-4.55192034139403,-4.409672830725454,4.409672830725475,3.982930298719769,11.237553342816508,17.069701280227598,18.349928876244675,22.04836415362731,20.05689900426744,6.5433854907539235,23.470839260312946,22.190611664295886,16.64295874822191,21.052631578947363,21.621621621621625,23.470839260312946,20.05689900426744,-6.258890469416774,5.689900426742532,2.41820768136558,-4.836415362731141,-2.275960170697005,4.409672830725475,-6.116642958748218,-2.1337126600284497
49,Wisconsin,32.9,34.1,33.2,34.1,35.9,37.6,39.4,42.6,41.9,42.6,44.3,44.0,43.6,43.5,44.7,48.7,43.1,43.8,44.4,39.5,42.6,41.8,37.0,43.3,39.7,41.5,38.5,45.8%,12.1,-89.92655483982475,44.720816158834246,3.647416413373869,0.911854103343478,3.647416413373869,9.118541033434651,14.285714285714295,19.756838905775076,29.48328267477205,27.355623100303955,29.48328267477205,34.650455927051674,33.738601823708215,32.5227963525836,32.21884498480244,35.866261398176306,48.02431610942251,31.00303951367782,33.130699088145896,34.954407294832826,20.060790273556236,29.48328267477205,27.05167173252279,12.46200607902736,31.61094224924012,20.668693009118556,26.139817629179333,17.021276595744688
50,Wyoming,39.2,38.3,41.9,40.1,42.1,39.6,40.4,40.0,44.5,42.7,44.0,44.0,42.5,43.6,44.1,43.3,43.1,43.5,44.0,41.9,42.8,41.1,43.4,46.2,43.2,43.3,40.3,80.7%,18.0,-107.5525670460471,42.998541031216924,-2.295918367346953,6.8877551020408045,2.295918367346935,7.397959183673465,1.0204081632653024,3.061224489795907,2.0408163265306047,13.5204081632653,8.928571428571427,12.244897959183664,12.244897959183664,8.418367346938767,11.224489795918362,12.499999999999996,10.459183673469372,9.94897959183673,10.969387755102032,12.244897959183664,6.8877551020408045,9.18367346938774,4.846938775510201,10.714285714285703,17.857142857142854,10.20408163265306,10.459183673469372,2.8061224489795773
