,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
166,10093,10093,10093,86048,1987.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),2.0,,US,IT,PA,T,,I,,356b1dc033,
253,164552,164552,164552,5864338,1987.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather items,72.0,,US,ES,TH,T,,I,,af11764a5f,
817,99337,99337,99337,5634592,1987.0,II,Eos squamata,Aves,Psittaciformes,Loriidae,Eos,live,100.0,,US,ID,,T,,I,,4cace19ab8,
376,71278,71278,71278,5540231,1987.0,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,live,10.0,,NL,SG,ID,T,,E,,e59e307587,
791,68910,68910,68910,5531633,1987.0,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,specimens,24.0,,CA,US,,S,,I,,46725312d4,
182,13189,13189,13189,103702,1987.0,II,Cattleya loddigesii,,Orchidales,Orchidaceae,Cattleya,live,1.0,,NZ,US,,T,A,E,,b1485a74c7,
554,4206,4206,4206,37211,1987.0,II,Bulbophyllum clandestinum,,Orchidales,Orchidaceae,Bulbophyllum,live,1.0,,DE,TH,,T,,I,,23e92b0001,
338,190175,190175,190175,5949838,1987.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),13.0,,US,CH,NG,T,,I,,,
396,8175,8175,8175,70829,1987.0,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,9995.0,,US,SG,XX,,I,I,,14338f5746,
871,151183,151183,151183,5823250,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,300.0,,US,IT,TH,T,,I,,a933d1d06f,
85,121248,121248,121248,5692451,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,3.0,kg,JP,HK,SD,T,,I,,502a5c9b33,
434,30461,30461,30461,234340,1987.0,II,Dryadella misasii,,Orchidales,Orchidaceae,Dryadella,live,1.0,,NZ,US,,T,A,E,,b9ce647fec,
702,152005,152005,152005,5824072,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,42.0,,US,ES,TH,T,,I,,f553134457,
286,111345,111345,111345,5682441,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,2900.0,,US,HK,CF,T,,I,,a9eb30002d,
923,75855,75855,75855,5553220,1987.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,570.0,,US,IT,VE,T,,I,,d46f9c11c7,
879,107195,107195,107195,5667029,1987.0,II,Lontra canadensis,Mammalia,Carnivora,Mustelidae,Lontra,garments,1.0,,US,CA,,T,,E,,0c2f332748,
774,141274,141274,141274,5795988,1987.0,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,live,100.0,,DE,TZ,,T,,E,,4783a8c128,
17,110052,110052,110052,5681130,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,8.0,,IT,CN,KE,,,E,,ef5a9f1b89,
780,4707,4707,4707,40025,1987.0,II,Bulbophyllum vaginatum,,Orchidales,Orchidaceae,Bulbophyllum,live,42.0,,JP,TH,,T,,I,,462e37fbd4,
298,65745,65745,65745,5518231,1987.0,II,Aloe spp.,,Liliales,Liliaceae,Aloe,live,1.0,,IT,US,,T,A,E,,33626d01d4,
397,11919,11919,11919,87898,1987.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,7.0,,US,DE,GT,T,,E,,fa4bde55ae,
569,31307,31307,31307,243711,1987.0,II,Encyclia fragrans,,Orchidales,Orchidaceae,Encyclia,live,2.0,,US,JM,,T,,I,,5964a976a7,
540,132496,132496,132496,5758026,1987.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,125.0,,PF,US,,T,A,E,,490835d254,
788,167318,167318,167318,5867117,1987.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,shoes,200.0,,US,FR,TH,,,E,,aed22afee9,
539,45618,45618,45618,372639,1987.0,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,trophies,1.0,,IT,ZA,,H,,E,,15f985b85f,
699,175365,175365,175365,5894805,1987.0,III,Pytilia hypogrammica,Aves,Passeriformes,Estrildidae,Pytilia,live,154.0,,BE,GN,,T,,I,,,
14,98949,98949,98949,5633011,1987.0,II,Encyclia patens,,Orchidales,Orchidaceae,Encyclia,live,12.0,,US,BR,,T,,I,,7b7e29b727,
444,89750,89750,89750,5595789,1987.0,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,skins,3.0,,GB,US,,P,,I,,,
890,140012,140012,140012,5790903,1987.0,II,Phelsuma spp.,Reptilia,Sauria,Gekkonidae,Phelsuma,live,295.0,,US,MU,,T,,I,,36f4aae385,
533,179655,179655,179655,5916741,1987.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,36.0,,US,IT,XX,T,,I,,,
589,2651,2651,2651,26159,1987.0,II,Arctocephalus pusillus,Mammalia,Carnivora,Otariidae,Arctocephalus,garments,25.0,,NO,DK,,T,,E,,62828973a4,
749,30018,30018,30018,230298,1987.0,II,Dendrobium thyrsiflorum,,Orchidales,Orchidaceae,Dendrobium,live,4.0,,US,TH,,T,A,I,,af83d34c34,
514,88584,88584,88584,5566761,1987.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,bodies,2.0,,GB,GY,,P,,E,,af864edd59,
48,13957,13957,13957,111721,1987.0,II,Centrochelys sulcata,Reptilia,Testudines,Testudinidae,Centrochelys,live,6.0,,US,NG,,Z,,E,,0c524e6b6b,
366,43731,43731,43731,363479,1987.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,35.0,,US,PH,,T,A,E,,620aba21e9,
952,109206,109206,109206,5676326,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,153.0,g,JP,MW,,P,,E,,1fec699361,
982,5238,5238,5238,45286,1987.0,II,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,live,75.0,,GB,ES,ID,P,C,E,,1eda913af1,
0,143416,143416,143416,5802511,1987.0,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,live,1.0,,GB,KE,UG,P,,I,,,
602,38747,38747,38747,310157,1987.0,II,Liparis odorata,,Orchidales,Orchidaceae,Liparis,live,2.0,,DE,TH,,T,A,I,,cab73d05a2,
516,212297,212297,212297,13391267,1987.0,II,Pleurothallis spp.,,Orchidales,Orchidaceae,Pleurothallis,live,1.0,,US,BR,,T,,I,,f2e779dc07,
794,147964,147964,147964,5820031,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,leather products (small),165.0,,US,HK,CN,T,,I,,1f08b081ed,
178,51949,51949,51949,428434,1987.0,II,Psephotus haematonotus,Aves,Psittaciformes,Psittacidae,Psephotus,live,20.0,,US,BE,,T,C,I,,50d66e182a,
221,27064,27064,27064,211000,1987.0,II,Dendrobium aggregatum,,Orchidales,Orchidaceae,Dendrobium,live,3.0,,AU,TH,,T,A,I,,f54e90609d,
938,210655,210655,210655,13302144,1987.0,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,8.0,,US,BZ,,T,,I,,6b034ef5df,
114,80705,80705,80705,5558102,1987.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,2.0,,US,IT,CO,,,E,,df53b5d45b,
58,12514,12514,12514,96985,1987.0,II,Carnegiea gigantea,,Caryophyllales,Cactaceae,Carnegiea,live,23.0,,CA,US,,T,A,E,,d0e9af297f,
816,181696,181696,181696,5918782,1987.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,4.0,,US,ES,AR,T,,I,,4f4963d6e9,
929,128097,128097,128097,5738586,1987.0,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,live,100.0,,US,PH,,T,,I,,014acb88e7,
557,104173,104173,104173,5656670,1987.0,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,live,1.0,,US,TT,,S,,E,,,
908,206293,206293,206293,13121072,1987.0,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,trophies,1.0,,US,ZA,,H,,E,,25087e3267,
91,111692,111692,111692,5682788,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,680.0,g,US,HK,CF,T,,I,,2668b82f3c,
679,201945,201945,201945,5977756,1987.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),4.0,,CA,FR,ID,,,E,,02569a20fc,
748,175694,175694,175694,5896533,1987.0,II,Rhipsalis spp.,,Caryophyllales,Cactaceae,Rhipsalis,live,16.0,,XX,US,,T,A,E,,2426ed8a86,
975,87927,87927,87927,5565324,1987.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),8.0,,DE,CH,GY,T,,I,,18c5b910be,
640,125321,125321,125321,5697359,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,2.0,kg,DE,IN,SO,T,,I,,14eca1ac67,
329,197274,197274,197274,5972998,1987.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,shoes,9.0,,US,IT,TH,T,,I,,4e3d656b1e,
45,147128,147128,147128,5819195,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,6300.0,,US,HK,CN,T,,I,,009a908e10,
570,139740,139740,139740,5788338,1987.0,II,Phalaenopsis spp.,,Orchidales,Orchidaceae,Phalaenopsis,live,1.0,,JP,ID,,,A,E,,fc36f03537,
185,177379,177379,177379,5904182,1987.0,II,Sophronitis coccinea,,Orchidales,Orchidaceae,Sophronitis,live,3.0,,US,BR,,T,,I,,cc56a3f33d,
429,44327,44327,44327,364135,1987.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,9.0,,GB,JP,,T,,E,,,
377,167773,167773,167773,5872412,1987.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,136.0,,HK,TH,,T,,I,,300d12acec,
644,100539,100539,100539,5639158,1987.0,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,live,1.0,,US,GY,,T,,I,,,
31,42286,42286,42286,338052,1987.0,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,leather products (small),18.0,,US,HK,CN,T,,I,,618feefcbb,
463,185523,185523,185523,5922664,1987.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,1044.0,,US,ES,AR,T,,E,,13157dfc04,
858,171796,171796,171796,5879865,1987.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),7.0,,JP,IT,TH,T,,I,,a778499c3e,
245,51022,51022,51022,418134,1987.0,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,live,4.0,,ES,BE,,T,C,I,,45f57a2407,
411,179774,179774,179774,5916860,1987.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,leather products (small),4.0,,US,AR,,T,,I,,95e13f9571,
303,141472,141472,141472,5796736,1987.0,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,live,10.0,,CY,DE,SN,T,,E,,2500215607,
120,120060,120060,120060,5691256,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ears,6.0,,AU,CA,KE,P,,E,,6af19dfd67,
231,190016,190016,190016,5949679,1987.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),16.0,,US,FR,TD,T,,I,,035813b33e,
319,17344,17344,17344,128671,1987.0,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,shoes,2.0,,US,MX,,,I,I,,,
226,89672,89672,89672,5595711,1987.0,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,skulls,1.0,,US,CA,,T,,E,,56db9f2de7,
900,134594,134594,134594,5760125,1987.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,11.0,,JP,TH,,T,A,I,,08a7878df7,
418,133019,133019,133019,5758549,1987.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,1405.0,,AU,US,,T,A,E,,17c50521f0,
100,7524,7524,7524,57446,1987.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,365.0,,US,CA,,T,,I,,0313c2e900,
180,201329,201329,201329,5977140,1987.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,skins,310.0,,CH,FR,ID,,,E,,89709c363a,
642,113150,113150,113150,5684246,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,skin pieces,1.0,,US,ZW,,,,I,,717a1c34bb,
151,120631,120631,120631,5691834,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,730.0,g,JP,HK,XX,T,,I,,a6a0bc386a,
243,47439,47439,47439,388246,1987.0,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,skins,1.0,,SE,ZA,,P,,E,,92799def05,
82,139075,139075,139075,5786813,1987.0,II,Pfeiffera boliviana,,Caryophyllales,Cactaceae,Pfeiffera,live,1.0,,GB,US,,T,A,E,,a6b1a60ed8,
459,193439,193439,193439,5964805,1987.0,II,Varanus rudicollis,Reptilia,Sauria,Varanidae,Varanus,live,3.0,,NL,TH,,,,I,,cdf4553833,
989,211868,211868,211868,13346886,1987.0,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,12.0,,US,AR,,T,,I,,29f5b40599,
175,103590,103590,103590,5654162,1987.0,II,Hippotragus equinus,Mammalia,Artiodactyla,Bovidae,Hippotragus,trophies,1.0,,US,TZ,,,,I,,4e98ca93f7,
933,7523,7523,7523,57445,1987.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,15.0,,US,CA,,T,,I,,5c5270db01,
456,68768,68768,68768,5530952,1987.0,II,Aspasia lunata,,Orchidales,Orchidaceae,Aspasia,live,3.0,,DE,BR,,T,A,I,,f317d08ccb,
762,58059,58059,58059,488056,1987.0,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,T,,E,,b42def1547,
176,166990,166990,166990,5866789,1987.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather items,600.0,,US,FR,TH,,,E,,7273bbdbcf,
536,4721,4721,4721,40071,1987.0,II,Bulbophyllum vaginatum,,Orchidales,Orchidaceae,Bulbophyllum,live,1.0,,GB,TH,,,A,I,,c68397afe6,
460,144992,144992,144992,5817059,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,leather products (small),22.0,,US,HK,TH,T,,I,,725329b064,
523,3404,3404,3404,32299,1987.0,II,Boa constrictor occidentalis,Reptilia,Serpentes,Boidae,Boa,shoes,64.0,,US,ES,AR,T,,E,,03d59ce85a,
705,171354,171354,171354,5879401,1987.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,508.0,m,US,ZA,ID,T,,E,,ddd07c0eed,
380,211331,211331,211331,13324745,1987.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,1.0,,US,BR,,T,,I,,a967b25a15,
232,167629,167629,167629,5871130,1987.0,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,leather products (small),138.0,,US,GH,,T,,I,,29c2958a5c,
931,130377,130377,130377,5749800,1987.0,II,Microhierax caerulescens,Aves,Falconiformes,Falconidae,Microhierax,live,50.0,,SG,LA,,T,,I,,96a242450a,
522,200220,200220,200220,5976031,1987.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,shoes,6.0,,US,IT,ID,,,E,,88985bb824,
331,171444,171444,171444,5879513,1987.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,garments,2.0,,JP,CA,TH,T,,E,,fac214f1e7,
609,11180,11180,11180,87159,1987.0,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,25.0,,US,IT,SV,,,E,,e1c902f2b5,
860,196972,196972,196972,5972696,1987.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),53.0,,US,IT,ID,T,,I,,fdb2ad6fb6,
581,124010,124010,124010,5696048,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,kg,GB,HK,XX,T,,I,,,
552,32292,32292,32292,254454,1987.0,II,Eria javanica,,Orchidales,Orchidaceae,Eria,live,1.0,,US,IN,,T,A,E,,,
925,94646,94646,94646,5615413,1987.0,II,Cymbidium ensifolium,,Orchidales,Orchidaceae,Cymbidium,live,2.0,,DE,TH,,T,,I,,188967db20,
998,159880,159880,159880,5831950,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,18.0,,PR,IT,BD,,,E,,99ea6d7576,
479,48281,48281,48281,395606,1987.0,II,Paphiopedilum concolor,,Orchidales,Orchidaceae,Paphiopedilum,live,6.0,,US,TH,,T,,I,,fb24a8d517,
768,186964,186964,186964,5940096,1987.0,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,NO,CA,,T,,E,,d5f9b5e0ab,
530,46519,46519,46519,379297,1987.0,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,102.06,kg,HK,US,,T,,E,,583e3a0ad9,
371,152493,152493,152493,5824560,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,15.0,,US,HK,CN,T,,I,,3aa07f8215,
765,86829,86829,86829,5564226,1987.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),3.0,,JP,FR,PY,,,E,,d0581af9ba,
807,97420,97420,97420,5625301,1987.0,II,Dendrobium parishii,,Orchidales,Orchidaceae,Dendrobium,live,2.0,,DE,TH,,T,,I,,4e9c37f9b0,
339,174208,174208,174208,5882297,1987.0,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,304.0,,ES,TH,,T,,I,,,
597,50324,50324,50324,411348,1987.0,II,Phelsuma madagascariensis,Reptilia,Sauria,Gekkonidae,Phelsuma,live,200.0,,MU,XX,,,,I,,,
204,17160,17160,17160,128487,1987.0,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,shoes,1.0,,US,MX,,,I,I,,,
206,164392,164392,164392,5864178,1987.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,shoes,30.0,,US,IT,TH,T,,I,,e03dc90ba6,
224,196883,196883,196883,5972607,1987.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather items,178.0,,US,ES,TH,T,,I,,1ed55cc293,
322,67771,67771,67771,5526920,1987.0,II,Antipatharia spp.,Anthozoa,Antipatharia,,,carvings,26.0,,US,FR,PH,T,,I,,d971e3553a,
732,154579,154579,154579,5826649,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,12.0,,US,IT,BD,,,E,,d9118ed4c6,
510,44293,44293,44293,364101,1987.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,3.0,,DE,JP,,T,,E,,,
565,58720,58720,58720,492328,1987.0,II,Vanda tricolor,,Orchidales,Orchidaceae,Vanda,live,1.0,,ES,US,,T,A,E,,80be287127,
279,48414,48414,48414,396425,1987.0,II,Paphiopedilum haynaldianum,,Orchidales,Orchidaceae,Paphiopedilum,live,1.0,,JP,US,,T,A,E,,46373b0030,
994,45742,45742,45742,374145,1987.0,II,Pachypodium succulentum,,Gentianales,Apocynaceae,Pachypodium,live,1.0,,HK,US,,T,A,E,,33626d01d4,
667,164677,164677,164677,5864463,1987.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,skin pieces,1.0,,JP,US,TH,T,,E,,7092c8fa2b,
647,159998,159998,159998,5832068,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,5.0,,US,IT,ID,,,E,,ff87d2a8c0,
352,9173,9173,9173,71880,1987.0,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),534.0,,DE,CH,PY,T,,I,,8fae8ec5b3,
227,136643,136643,136643,5775997,1987.0,II,Paphiopedilum acmodontum,,Orchidales,Orchidaceae,Paphiopedilum,live,300.0,,US,PH,,T,A,I,,f4041b3501,
155,43590,43590,43590,363338,1987.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,550.0,,US,PH,,T,A,E,,c89b706fa1,
986,92945,92945,92945,5608179,1987.0,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,live,50.0,,NL,KE,,,,I,,e4d458aeea,
414,201046,201046,201046,5976857,1987.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather products (small),605.0,,BE,AT,ID,T,,I,,72798daced,
915,176668,176668,176668,5900930,1987.0,II,Schoenorchis pachyacris,,Orchidales,Orchidaceae,Schoenorchis,live,4.0,,US,TH,,T,,I,,e80e4c4ac6,
827,72607,72607,72607,5549972,1987.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,shoes,4.0,,US,IT,CO,T,,I,,1f1ec93864,
161,102021,102021,102021,5646405,1987.0,II,Felis spp.,Mammalia,Carnivora,Felidae,Felis,live,3.0,,US,GB,,T,C,I,,887abcd5e3,
957,201338,201338,201338,5977149,1987.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather items,17.0,,JP,FR,ID,,,E,,87b78cae39,
455,152052,152052,152052,5824119,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,4.0,,US,IT,BD,T,,I,,dd816c56d2,
643,106161,106161,106161,5664447,1987.0,I,Lepidochelys kempii,Reptilia,Testudines,Cheloniidae,Lepidochelys,leather items,1.0,,US,MX,,,I,I,,,
304,149604,149604,149604,5821671,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,leather items,300.0,,US,TW,TH,T,,I,,05192f2410,
863,195057,195057,195057,5970781,1987.0,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,leather items,4.0,,US,IT,ID,T,,I,,441f88664e,
930,6761,6761,6761,56683,1987.0,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,45.0,,US,CA,,T,A,E,,db27c11147,
822,134505,134505,134505,5760035,1987.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,6.0,flasks,JP,US,,T,A,I,,bf8f109371,
442,122716,122716,122716,5694754,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,20.0,,ES,CN,,T,,I,,d18119e23d,
106,129270,129270,129270,5744167,1987.0,II,Mammillaria humboldtii,,Caryophyllales,Cactaceae,Mammillaria,live,100.0,,XX,US,,T,A,E,,139b981a84,
292,43589,43589,43589,363337,1987.0,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,550.0,,JP,PH,,T,A,E,,2d1df367ff,
216,183699,183699,183699,5920840,1987.0,II,Tupinambis teguixin,Reptilia,Sauria,Teiidae,Tupinambis,shoes,295.0,,US,AR,,T,,E,,5131cf99e6,
370,192217,192217,192217,5951963,1987.0,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),73.0,,CH,FR,CM,,,E,,0ef0165651,
585,136940,136940,136940,5776999,1987.0,II,Paphiopedilum godefroyae,,Orchidales,Orchidaceae,Paphiopedilum,live,1.0,,US,TH,,T,A,I,,4bd6ef7d69,
320,114102,114102,114102,5685198,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,56.0,,US,DE,ZA,T,,I,,8548a101f6,
340,70010,70010,70010,5535510,1987.0,I,Boidae spp.,Reptilia,Serpentes,Boidae,,leather products (small),3.0,,AU,LU,,P,,I,,eb887c15ed,
893,84607,84607,84607,5562004,1987.0,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),74.0,,FR,CH,GY,,,I,,9b38484629,
810,205435,205435,205435,13071730,1987.0,II,Bulbophyllum spp.,,Orchidales,Orchidaceae,Bulbophyllum,live,30.0,,DE,BR,,T,A,I,,f9b8cbc38b,
295,108613,108613,108613,5675715,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,3.0,,FR,CM,,P,,E,,b13f16cb0a,
70,134583,134583,134583,5760114,1987.0,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,229.0,,JP,TH,,T,A,I,,58d6231780,
831,148929,148929,148929,5820996,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,leather items,140.0,,US,TW,TH,T,,I,,ae840375de,
651,164701,164701,164701,5864487,1987.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,shoes,8.0,,US,IT,TH,T,,I,,ba169081f2,
714,115510,115510,115510,5686606,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,2.0,kg,US,IN,CF,T,,E,,4275bc41e3,
233,167125,167125,167125,5866924,1987.0,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather items,320.0,,US,FR,TH,,,E,,64821a9cb4,
775,116028,116028,116028,5687134,1987.0,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,4.0,,CA,ZA,,P,,E,,6e858b226d,
949,46148,46148,46148,378926,1987.0,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,250.0,kg,US,CA,,T,,E,,ec0442f8cb,
561,152728,152728,152728,5824795,1987.0,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,shoes,1.0,,US,IT,ID,T,,I,,85194748f2,
127,14112,14112,14112,116599,1987.0,III,Cerberus rynchops,Reptilia,Serpentes,Colubridae,Cerberus,shoes,20.0,,GB,ES,ID,T,,E,,454be68796,
924,41242,41242,41242,330194,1987.0,II,Maxillaria sanderiana,,Orchidales,Orchidaceae,Maxillaria,live,10.0,,US,PE,,T,,I,,e27e4ce73e,
820,36657,36657,36657,294617,1987.0,II,Isochilus linearis,,Orchidales,Orchidaceae,Isochilus,live,1.0,,US,BR,,T,,I,,43513039e0,
824,94361,94361,94361,5614155,1987.0,II,Cycadaceae spp.,,Cycadales,Cycadaceae,,live,1500.0,,TW,JP,,T,,E,,,
208,129502,129502,129502,5745539,1987.0,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,live,1.0,,GB,US,,T,A,E,,8b36e7d54b,
257,95736,95736,95736,5618461,1987.0,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,leather products (small),2.0,,DE,IN,,T,,I,,69282baf99,
270,67273,67273,67273,5524546,1987.0,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,live,1.0,,GB,HK,,P,C,I,,,
721,69129,69129,69129,5533101,1987.0,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,shoes,5.0,,US,ES,AR,T,,I,,d45ad0d852,
