,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
264,60834,60834,5370877,1982,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,live,2.0,,CA,DE,,,,I,,,
223,21624,21624,433199,1982,II,Psitteuteles goldiei,Aves,Psittaciformes,Loriidae,Psitteuteles,live,47.0,,US,ID,,T,,I,,39a89f8857,
758,2113,2113,25666,1982,II,Arctocephalus pusillus,Mammalia,Carnivora,Otariidae,Arctocephalus,garments,2.0,,FI,DK,,T,,E,,e580643b6c,
793,70655,70655,13458699,1982,II,Trichocentrum spp.,,Orchidales,Orchidaceae,Trichocentrum,live,1.0,,US,BR,,T,A,I,,167544a97b,
438,50793,50793,5202236,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,3.0,,IN,GB,TZ,T,,E,,,
128,6235,6235,105912,1982,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,live,2.0,,CA,US,,T,A,E,,5211c9d517,
125,49096,49096,5200485,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,2.0,,FR,JP,XX,T,,E,,a139895671,
748,22433,22433,439338,1982,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,live,5.0,,US,TG,,T,,E,,c687c612a4,
230,17045,17045,353080,1982,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,flowers,19940.0,,JP,SG,,T,,I,,,
549,6175,6175,105852,1982,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,live,12.0,,BM,US,,T,A,E,,5211c9d517,
662,38704,38704,5130695,1982,II,Dendrobium loddigesii,,Orchidales,Orchidaceae,Dendrobium,live,1.0,,CA,US,,T,A,E,,15a200f1e6,
893,50742,50742,5202185,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,,US,GB,XX,T,,E,,,
729,52783,52783,5231231,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,2.0,,GB,MW,,P,,E,,2a033ad1ff,
570,69572,69572,13296668,1982,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,12.0,,US,BR,,T,A,I,,2beb282c26,
226,23637,23637,479571,1982,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,skins,9000.0,,US,AR,,T,,I,,3d0aa5b956,
599,39221,39221,5138761,1982,II,Echinocereus viridiflorus,,Caryophyllales,Cactaceae,Echinocereus,live,2.0,,DE,US,,T,A,E,,aacccce75a,
456,36927,36927,5095697,1982,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,live,1.0,,US,GY,,T,,I,,8ad2b979f8,
990,53760,53760,5273632,1982,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,live,50.0,,US,ID,,T,,I,,391c95c1ea,
896,56264,56264,5297013,1982,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,10.0,,JP,US,,T,A,E,,0d16ec533e,
811,5970,5970,100423,1982,II,Cattleya bowringiana,,Orchidales,Orchidaceae,Cattleya,live,20.0,,GB,GT,,T,A,E,,7fd2a0b08c,
659,17845,17845,353880,1982,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,710.0,,JP,TH,,T,A,I,,,
70,19476,19476,376154,1982,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,436.817,kg,HK,US,,T,,E,,5aa229e4d2,
949,34052,34052,5050781,1982,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),2.0,,CH,DE,XX,T,,E,,,
969,66580,66580,5498709,1982,II,Zygostates pustulata,,Orchidales,Orchidaceae,Zygostates,live,2.0,,US,BR,,T,A,I,,0ae3fac3f3,
639,22699,22699,450306,1982,II,Rhipsalis grandiflora,,Caryophyllales,Cactaceae,Rhipsalis,live,1.0,,CH,US,,T,A,E,,df8f793f54,
318,55521,55521,5294491,1982,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,2.0,,AU,US,,T,A,E,,f105cbcbbf,
629,25455,25455,486754,1982,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,T,,I,,0b4c7573d3,
862,8170,8170,158470,1982,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),4.0,,CH,IT,ID,,,I,,,
28,20278,20278,392485,1982,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,live,7.0,,HK,GB,,Z,,I,,57b9977d8a,
842,34598,34598,5051352,1982,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skin pieces,4000.0,,AT,GB,XX,T,,E,,,
590,5041,5041,64281,1982,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,1.0,,US,SG,XX,P,,I,,,
334,51076,51076,5202519,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,2.0,,GB,KE,XX,P,,I,,,
430,69064,69064,13230446,1982,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,skins,48.0,,US,US,,T,,E,,219c97dd6f,
441,20794,20794,408874,1982,II,Phalaenopsis mannii,,Orchidales,Orchidaceae,Phalaenopsis,live,2.0,,US,IN,,T,A,I,,e642fe4be9,
837,68465,68465,13229847,1982,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,garments,4.0,,US,CA,,T,,I,,c1c3a565a8,
632,30740,30740,5021934,1982,II,Anigozanthos pulcherrimus,,Liliales,Haemodoraceae,Anigozanthos,flowers,1.0,sets,GB,AU,,T,,E,,b57efded85,
488,55812,55812,5295879,1982,II,Opuntia fragilis,,Caryophyllales,Cactaceae,Opuntia,live,2.0,,SE,US,,T,A,E,,aacccce75a,
866,70985,70985,13564857,1982,II,Anigozanthos spp.,,Liliales,Haemodoraceae,Anigozanthos,flowers,10.0,kg,DE,AU,,T,,E,,4f9d6d1a9a,
404,44597,44597,5195986,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,256.0,,US,HK,CF,T,,I,,,
782,2446,2446,30449,1982,II,Barnardius zonarius,Aves,Psittaciformes,Psittacidae,Barnardius,live,18.0,,US,DE,,T,,I,,,
13,27954,27954,496290,1982,II,Varanus spp.,Reptilia,Sauria,Varanidae,Varanus,skins,5333.0,,US,PH,XX,T,,I,,,
579,4334,4334,63574,1982,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),60.0,,US,IT,CO,T,,I,,,
895,5282,5282,64582,1982,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),165.0,,FR,IT,PY,,,E,,,
380,70631,70631,13455054,1982,II,Thrixspermum spp.,,Orchidales,Orchidaceae,Thrixspermum,live,4.0,,US,IN,,T,A,I,,5f4ed9aa41,
934,25558,25558,486857,1982,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,live,1.0,,CA,US,,S,,E,,3dda020f8f,
7,5856,5856,98417,1982,II,Catasetum cernuum,,Orchidales,Orchidaceae,Catasetum,live,1.0,,US,BR,,T,A,I,,f665ef21a4,
618,28654,28654,2543727,1982,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,2197.0,,US,FR,CO,T,,I,,,
413,3718,3718,53686,1982,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,540.0,,HK,JP,,T,A,E,,77d5543134,
585,11206,11206,248967,1982,II,Epidendrum spp.,,Orchidales,Orchidaceae,Epidendrum,live,27.0,,US,PA,,T,,I,,7d9689fdae,
55,57231,57231,5312852,1982,II,Ovis canadensis,Mammalia,Artiodactyla,Bovidae,Ovis,trophies,1.0,,US,CA,,P,,I,,,
68,29367,29367,5008222,1982,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,shoes,2.0,,JP,US,,T,,E,,b9e98cffa4,
325,70598,70598,13448530,1982,II,Stelis spp.,,Orchidales,Orchidaceae,Stelis,live,1.0,,US,BR,,T,A,I,,167544a97b,
83,4002,4002,63242,1982,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),5.0,,VE,CH,AR,,,E,,,
98,65172,65172,5461108,1982,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),112.0,,US,DE,NG,T,,E,,,
674,42390,42390,5172563,1982,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,trophies,1.0,,FR,ZA,,H,,E,,dd32d0a2ac,
450,18080,18080,354115,1982,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,flowers,410.0,kg,JP,TH,,T,,I,,,
780,36931,36931,5095701,1982,II,Corallus caninus,Reptilia,Serpentes,Boidae,Corallus,live,7.0,,US,GY,,T,,I,,78f8c4ad72,
258,30382,30382,5019144,1982,II,Amazona ochrocephala,Aves,Psittaciformes,Psittacidae,Amazona,live,1.0,,US,HN,,P,,I,,51a75a2096,
358,16927,16927,352962,1982,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,220.0,,JP,US,,T,A,I,,78b5b4fe17,
713,50405,50405,5201848,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,6.0,,FR,GB,XX,T,,E,,,
517,69339,69339,13264188,1982,II,Maxillaria spp.,,Orchidales,Orchidaceae,Maxillaria,live,1.0,,US,PA,,T,,I,,c492362837,
567,11514,11514,252011,1982,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,unspecified,18.0,,US,XX,,,I,I,,,
919,40620,40620,5153338,1982,II,Euphorbia crispa,,Euphorbiales,Euphorbiaceae,Euphorbia,live,50.0,,US,ZA,,T,A,I,,06c6ca2f82,
241,17406,17406,353441,1982,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,flowers,7850.0,,JP,SG,,T,,I,,,
42,70220,70220,13345678,1982,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,1.0,,FR,US,,T,A,E,,64daefdaa2,
932,13720,13720,307533,1982,I,Lepidochelys olivacea,Reptilia,Testudines,Cheloniidae,Lepidochelys,leather items,1.0,,US,MX,,,I,I,,,
714,5521,5521,75921,1982,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,30.0,,SE,AT,CO,,,E,,,
697,32647,32647,5033493,1982,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,shoes,40.0,,US,ES,PY,T,,I,,,
20,1297,1297,14800,1982,II,Angraecum spp.,,Orchidales,Orchidaceae,Angraecum,live,1.0,,GP,US,,T,A,E,,5211c9d517,
743,61032,61032,5378650,1982,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,live,1.0,,DE,DK,TH,T,,E,,28587f4870,
734,69678,69678,13296774,1982,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,1.0,,US,BR,,T,A,I,,05132b3e4b,
641,38164,38164,5121498,1982,II,Cycadaceae spp.,,Cycadales,Cycadaceae,,live,22500.0,,IT,JP,,T,A,E,,06baa19a84,
620,66713,66713,13006115,1982,II,Aeranthes denticulata,,Orchidales,Orchidaceae,Aeranthes,live,2.0,,NL,US,,T,A,E,,5e2b69d3fe,
203,27813,27813,496149,1982,II,Varanus spp.,Reptilia,Sauria,Varanidae,Varanus,leather products (small),33.0,,US,IT,TH,T,,I,,,
101,69739,69739,13296835,1982,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,10.0,,US,CR,,T,,I,,9e06df8e84,
304,50599,50599,5202042,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,59.0,,US,GB,XX,T,,E,,,
298,18546,18546,354581,1982,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,flowers,26120.0,,JP,TH,,T,,I,,,
237,50285,50285,5201728,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,3500.0,kg,JP,CG,,T,,I,,,
204,377,377,6317,1982,II,Alligatoridae spp.,Reptilia,Crocodylia,Alligatoridae,,skins,135.0,,US,JP,XX,T,,E,,8d6c8eae81,
291,7878,7878,143621,1982,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,1103.0,,DE,FR,ZW,T,,E,,,
371,44330,44330,5195719,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,271.0,kg,JP,HK,TD,T,,E,,750f83042f,
786,25512,25512,486811,1982,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,trophies,1.0,,US,CA,,P,,I,,,
563,8273,8273,158573,1982,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,543.0,,IT,FR,ID,T,,E,,,
773,64864,64864,5453991,1982,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,live,3.0,,GB,US,,,,I,,,
606,23035,23035,459832,1982,II,Scaphyglottis spp.,,Orchidales,Orchidaceae,Scaphyglottis,live,1.0,,CA,US,,T,A,E,,017cc2aafb,
15,69623,69623,13296719,1982,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,4.0,,US,BR,,T,A,I,,0ae3fac3f3,
519,3554,3554,53522,1982,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,30000.0,,TW,JP,,T,A,E,,fcdd54d421,
0,31032,31032,5023044,1982,II,Antipatharia spp.,Anthozoa,Antipatharia,,,carvings,2530.0,,US,TW,,T,,I,,,
259,50264,50264,5201707,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,,JP,US,,T,,I,,4d188c0b8e,
170,11222,11222,248983,1982,II,Epidendrum spp.,,Orchidales,Orchidaceae,Epidendrum,live,1.0,,JP,US,,T,A,E,,0d16ec533e,
276,22307,22307,439173,1982,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,skins,1.0,,US,NG,,P,,I,,,
783,14427,14427,318608,1982,II,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,skins,37.0,,FR,US,SU,T,,E,,a11e57ec08,
762,3303,3303,47093,1982,II,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,live,50.0,,US,ID,,,,E,,194509e7ea,
496,39685,39685,5143714,1982,II,Encyclia incumbens,,Orchidales,Orchidaceae,Encyclia,live,10.0,,BE,GT,,T,A,E,,fed582a139,
364,58340,58340,5323186,1982,II,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,live,1.0,,GB,US,,T,A,E,,753a781256,
378,54536,54536,5280909,1982,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,live,1.0,,DE,US,,T,A,E,,5c1569bc33,
688,37282,37282,5099263,1982,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,leather items,12.0,,JP,DE,,T,,I,,a0264f66f3,
815,55464,55464,5294434,1982,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,2.0,,US,BR,,T,A,I,,05132b3e4b,
405,46235,46235,5197624,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,leather items,5.0,,US,TH,XX,P,,I,,,
768,4053,4053,63293,1982,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,3768.0,sides,AT,FR,PY,T,,E,,,
32,8095,8095,158391,1982,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1242.0,,JP,DE,PG,T,,E,,,
801,62739,62739,5385004,1982,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),90.0,,GB,US,TH,T,,I,,,
311,19397,19397,376075,1982,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,roots,226.8,kg,HK,US,,T,,I,,c0e243a613,
418,68916,68916,13230298,1982,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,garments,3.0,,US,IT,CA,T,,I,,,
116,25120,25120,481054,1982,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,shoes,176.0,,US,IT,PY,T,,I,,,
228,65991,65991,5479513,1982,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),18.0,,DK,CH,TD,T,,I,,,
802,25212,25212,481146,1982,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,shoes,10.0,,US,IT,XX,T,,I,,,
874,60943,60943,5370987,1982,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),221.0,,FR,IT,ID,,,E,,,
607,18964,18964,354999,1982,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,flowers,54000.0,,JP,TH,,T,,I,,,
834,14866,14866,329591,1982,II,Masdevallia veitchiana,,Orchidales,Orchidaceae,Masdevallia,live,3.0,,JP,US,,T,A,E,,c29481a698,
461,61147,61147,5383403,1982,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,1310.0,,DE,ID,,T,,I,,,
246,20262,20262,384320,1982,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,live,3.0,,CN,JP,,Z,,I,,,
574,13339,13339,300881,1982,II,Laelia purpurata,,Orchidales,Orchidaceae,Laelia,live,1.0,,US,BR,,T,A,I,,6cd2476946,
489,48746,48746,5200135,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,skin pieces,1061.0,kg,BW,ZA,,T,,E,,c5115268dc,
844,40138,40138,5150140,1982,II,Eriosyce heinrichiana,,Caryophyllales,Cactaceae,Eriosyce,live,6.0,,US,CL,,T,,I,,c098ceab23,
505,65032,65032,5456466,1982,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),148.0,,GB,ES,NG,T,,I,,,
501,4269,4269,63509,1982,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),1.0,,US,FR,CO,T,,I,,,
477,61280,61280,5383545,1982,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,3795.0,,US,FR,TH,T,,E,,,
638,16656,16656,352691,1982,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,flowers,1000.0,,JP,NZ,,T,,I,,bb76fdd047,
190,55182,55182,5286472,1982,II,Miltoniopsis roezlii,,Orchidales,Orchidaceae,Miltoniopsis,live,10.0,,JP,US,,T,A,E,,894d51256f,
322,37644,37644,5099625,1982,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,leather products (small),5.0,,JP,IT,,T,,I,,3d08eb261a,
938,39426,39426,5141353,1982,I,Encephalartos ferox,,Cycadales,Zamiaceae,Encephalartos,live,1.0,,DE,ZA,,P,A,E,,d330b44957,
690,57557,57557,5316150,1982,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,trophies,1.0,,US,ZM,,P,,I,,9f9224e6dd,
845,27360,27360,495696,1982,II,Varanus spp.,Reptilia,Sauria,Varanidae,Varanus,leather products (small),15.0,,US,CH,SD,T,,I,,,
566,41018,41018,5159169,1982,II,Falconiformes spp.,Aves,Falconiformes,,,live,29.0,,JP,CN,,T,,I,,,
860,16285,16285,352317,1982,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,10.0,,US,JP,,T,A,E,,3df338f733,
383,32963,32963,5033809,1982,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,shoes,144.0,,US,MX,XX,T,,I,,,
205,12641,12641,276354,1982,II,Felis chaus,Mammalia,Carnivora,Felidae,Felis,garments,6727.0,,DE,IN,,,,E,,,
338,61787,61787,5384052,1982,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,leather items,6.0,,US,MX,MY,T,,I,,,
963,63722,63722,5421827,1982,II,Sunipia spp.,,Orchidales,Orchidaceae,Sunipia,live,1.0,,GB,IN,,,,I,,,
416,11996,11996,263867,1982,II,Euphorbia aggregata,,Euphorbiales,Euphorbiaceae,Euphorbia,live,3.0,,US,ZA,,P,A,E,,ab731e4838,
151,9161,9161,183065,1982,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),1.0,,US,GB,PG,T,,E,,,
901,68561,68561,13229943,1982,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,garments,1.0,,US,CA,,T,,I,,5f010ba32c,
918,1614,1614,19306,1982,II,Ara chloropterus,Aves,Psittaciformes,Psittacidae,Ara,live,10.0,,US,BO,,T,,I,,433443f8b3,
367,23402,23402,473563,1982,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,live,100.0,,US,ID,,T,,I,,08a4159c68,
609,61223,61223,5383488,1982,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,skins,1905.0,,CH,SG,XX,,,I,,,
268,68096,68096,13223299,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,6.0,kg,LB,IN,XX,,,E,,,
350,41381,41381,5163129,1982,II,Gongora spp.,,Orchidales,Orchidaceae,Gongora,live,2.0,,US,EC,,P,,I,,58d2af81da,
60,8864,8864,159164,1982,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),77.0,,GB,AT,PG,T,,I,,,
479,25451,25451,486750,1982,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,US,CA,,T,,I,,dbb7ae1de0,
616,70663,70663,13459760,1982,II,Trichoglottis spp.,,Orchidales,Orchidaceae,Trichoglottis,live,52.0,,US,PH,,T,,I,,fc0b603c06,
646,25739,25739,494075,1982,II,Varanus spp.,Reptilia,Sauria,Varanidae,Varanus,skin pieces,3.0,,CA,XX,,,I,I,,,
58,48003,48003,5199392,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,trophies,1.0,,ZA,ZW,,H,,I,,3fefc437ee,
466,13917,13917,314140,1982,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,garments,115.0,kg,DE,AR,,T,,E,,494b929fbf,
387,27411,27411,495747,1982,II,Varanus spp.,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1000.0,,US,FR,SD,T,,I,,,
977,24487,24487,480421,1982,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,shoes,163.0,,US,MX,AR,T,,I,,,
187,62213,62213,5384478,1982,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,shoes,90.0,,US,ES,TH,T,,I,,,
497,56922,56922,5308101,1982,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,flowers,1200.0,,JP,AU,,T,,I,,64ff6d2369,
233,65483,65483,5461423,1982,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),3975.0,,DE,FR,NG,T,,E,,,
472,35499,35499,5081239,1982,II,Cattleya forbesii,,Orchidales,Orchidaceae,Cattleya,live,10.0,,US,BR,,T,A,I,,35214790c0,
4,49278,49278,5200667,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,,US,JP,XX,T,,E,,a8e3b789e3,
345,46484,46484,5197873,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,,US,GB,ZA,P,,I,,,
427,5541,5541,75941,1982,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),2.0,,IT,GB,AR,T,,E,,,
471,57928,57928,5316544,1982,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,skulls,1.0,,US,TZ,,H,,E,,0ecab643d4,
823,51719,51719,5203166,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,4.0,kg,IT,TH,XX,,,I,,,
103,29862,29862,5015302,1982,II,Amazona aestiva,Aves,Psittaciformes,Psittacidae,Amazona,live,30.0,,CH,AR,,T,,E,,b8dcb40266,
576,13543,13543,305417,1982,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,25.0,,CH,DE,XX,T,,E,,,
86,36146,36146,5088227,1982,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,leather items,1.0,,US,TH,XX,,I,I,,,
392,54398,54398,5279570,1982,II,Mammillaria karwinskiana,,Caryophyllales,Cactaceae,Mammillaria,live,2.0,,GB,US,,T,A,E,,0dc6ed4855,
111,60630,60630,5369312,1982,II,Puma concolor,Mammalia,Carnivora,Felidae,Puma,skins,1.0,,FR,CA,,,,E,,,
283,44849,44849,5196238,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,1.0,,US,KE,,P,,I,,,
806,25352,25352,485179,1982,II,Turbinicarpus valdezianus,,Caryophyllales,Cactaceae,Turbinicarpus,live,15.0,,GB,US,MX,T,,E,,f4a0ea488f,
400,41371,41371,5162892,1982,II,Glaucidium spp.,Aves,Strigiformes,Strigidae,Glaucidium,bodies,1.0,,DE,DK,,T,,E,,a794728f67,
227,10224,10224,233378,1982,II,Disocactus ackermannii,,Caryophyllales,Cactaceae,Disocactus,live,10.0,,DE,US,,T,A,E,,df8f793f54,
439,47793,47793,5199182,1982,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,skin pieces,9.0,,US,ZW,,P,,I,,40856bb329,
944,22657,22657,448536,1982,II,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,skins,4500.0,,US,AR,PY,T,,I,,,
572,5843,5843,96930,1982,II,Carnegiea gigantea,,Caryophyllales,Cactaceae,Carnegiea,live,75.0,,US,MX,,T,,I,,7d9689fdae,
647,38711,38711,5130865,1982,II,Dendrobium moschatum,,Orchidales,Orchidaceae,Dendrobium,live,1.0,,US,BR,,T,A,I,,6ca94a12d9,
524,26357,26357,494693,1982,II,Varanus spp.,Reptilia,Sauria,Varanidae,Varanus,leather products (small),1037.0,,US,CH,NG,T,,I,,,
736,66010,66010,5482663,1982,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,skins,100.0,,DE,JP,XX,T,,I,,,
45,36826,36826,5095213,1982,II,Copiapoa cinerascens,,Caryophyllales,Cactaceae,Copiapoa,live,2.0,,US,CL,,T,,I,,0f776513d9,
229,43477,43477,5184010,1982,II,Lorius garrulus,Aves,Psittaciformes,Loriidae,Lorius,live,273.0,,US,ID,,T,,I,,39a89f8857,
174,72221,72221,13994607,1982,II,Verticordia spp.,,Myrtales,Myrtaceae,Verticordia,flowers,75.0,sets,NL,AU,,T,,E,,e4a7a27c68,
711,5450,5450,75850,1982,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather products (small),8.0,,CH,AT,XX,,,I,,,
326,68765,68765,13230147,1982,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,skins,54.0,,US,CA,,T,,I,,,
995,55773,55773,5294743,1982,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,6.0,,ZA,US,,T,A,E,,5211c9d517,
965,1114,1114,9915,1982,II,Amazona amazonica,Aves,Psittaciformes,Psittacidae,Amazona,live,2.0,,US,GY,,P,,I,,486f18eae1,
671,59566,59566,5337167,1982,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,live,200.0,,GB,SN,,T,,I,,,
447,60742,60742,5370784,1982,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,leather products (small),10.0,,AT,DE,XX,T,,E,,,
