,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Year,Appendix,Taxon,Class,Order,Family,Genus,Term,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.type,Import.permit.RandomID,Export.permit.RandomID,Origin.permit.RandomID
653,1773,1773,478188,1977,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,live,44.0,,CH,CO,,T,,I,,,
989,406,406,157662,1977,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,bodies,2.0,,CH,PG,,,,E,,,
808,4315,4315,13229055,1977,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,garments,12.0,,IE,CA,,,,E,,,
536,4105,4105,5458334,1977,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),652.0,,US,IT,NG,,,I,,,
866,915,915,294382,1977,II,Hylocereus spp.,,Caryophyllales,Cactaceae,Hylocereus,live,100.0,,ES,GB,,,,E,,,
125,455,455,182669,1977,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,skins,106.0,,IT,PG,,,,E,,,
259,2096,2096,5041949,1977,II,Branta ruficollis,Aves,Anseriformes,Anatidae,Branta,live,8.0,,DD,XX,,,,I,,,
346,2108,2108,5043381,1977,II,Bubo bubo,Aves,Strigiformes,Strigidae,Bubo,live,2.0,,SE,NO,,B,,I,,,
331,1279,1279,348553,1977,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,270.0,,US,BR,,,,I,,,
754,2459,2459,5097083,1977,II,Coryphantha spp.,,Caryophyllales,Cactaceae,Coryphantha,live,50.0,,DK,GB,,,,E,,,
26,4161,4161,13058872,1977,I,Bettongia penicillata,Mammalia,Diprotodontia,Potoroidae,Bettongia,live,4.0,,BE,AU,,,,E,,98735605a0,
71,1816,1816,485931,1977,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,live,1.0,,GB,US,,Z,C,I,,,
777,1239,1239,345871,1977,II,Oeceoclades spp.,,Orchidales,Orchidaceae,Oeceoclades,live,6.0,,GB,SL,,,,I,,,
678,2044,2044,5031288,1977,I,Blastocerus dichotomus,Mammalia,Artiodactyla,Cervidae,Blastocerus,live,2.0,,DE,PY,,,C,I,,,
338,1148,1148,326796,1977,II,Manouria emys,Reptilia,Testudines,Testudinidae,Manouria,live,1.0,,DD,DE,TH,,,E,,,
791,1276,1276,348549,1977,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,1.0,,GB,US,,,,I,,,
137,3806,3806,5409148,1977,II,Saguinus labiatus,Mammalia,Primates,Cebidae,Saguinus,live,6.0,,NL,GB,XX,,,E,,,
7,2220,2220,5077625,1977,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,skulls,1.0,,HU,CA,,,,E,,,
591,594,594,235836,1977,II,Echinocereus spp.,,Caryophyllales,Cactaceae,Echinocereus,live,3.0,,NL,GB,,,,E,,,
34,1297,1297,348571,1977,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,10.0,,IT,US,,,,E,,,
840,2702,2702,5164485,1977,II,Grammangis spp.,,Orchidales,Orchidaceae,Grammangis,live,1.0,,GB,FR,MG,,,I,,,
877,3495,3495,5315718,1977,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,trophies,1.0,,CH,ZW,,,,I,,,
979,850,850,278059,1977,II,Ferocactus spp.,,Caryophyllales,Cactaceae,Ferocactus,live,25.0,,GB,US,MX,,,I,,,
475,80,80,27491,1977,I,Asarcornis scutulata,Aves,Anseriformes,Anatidae,Asarcornis,live,2.0,,DD,XX,,,,I,,,
846,1894,1894,497871,1977,II,Varanus timorensis,Reptilia,Sauria,Varanidae,Varanus,live,1.0,,CH,NL,,P,,I,,,
560,1676,1676,462064,1977,II,Scuticaria spp.,,Orchidales,Orchidaceae,Scuticaria,live,1.0,,GB,BR,,,,I,,,
28,3119,3119,5267351,1977,II,Lycaste spp.,,Orchidales,Orchidaceae,Lycaste,live,18.0,,NZ,GB,,,,E,,,
121,363,363,139381,1977,II,Copiapoa spp.,,Caryophyllales,Cactaceae,Copiapoa,live,1.0,,GB,US,,,,I,,,
200,1085,1085,313466,1977,II,Lutrinae spp.,Mammalia,Carnivora,Mustelidae,,skins,101.0,,DE,PA,,,,I,,,
361,2961,2961,5190014,1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,113.0,kg,DK,GB,XX,,,E,,,
295,4127,4127,5481469,1977,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,live,5.0,,DD,DE,TH,,,E,,,
768,3363,3363,5289714,1977,II,Neolloydia spp.,,Caryophyllales,Cactaceae,Neolloydia,live,6.0,,GB,US,,,,I,,,
168,2173,2173,5049822,1977,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,leather items,30.0,,CH,DE,MY,,,E,,,
390,4248,4248,13162077,1977,II,Eriosyce spp.,,Caryophyllales,Cactaceae,Eriosyce,live,25.0,,GB,NL,,,,I,,,
710,2575,2575,5148088,1977,II,Epithelantha spp.,,Caryophyllales,Cactaceae,Epithelantha,live,2.0,,SE,GB,,,,E,,,
750,3156,3156,5268318,1977,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,skins,6021.0,,DE,US,,,,E,,,
463,163,163,52539,1977,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,800.0,,US,PE,,,,E,,,
789,2543,2543,5138076,1977,II,Echinocactus spp.,,Caryophyllales,Cactaceae,Echinocactus,live,30.0,,GB,DE,MX,,,I,,,
215,1657,1657,454715,1977,II,Saguinus fuscicollis,Mammalia,Primates,Cebidae,Saguinus,live,20.0,,GB,BO,,,,I,,,
360,1196,1196,335815,1977,II,Myrtillocactus spp.,,Caryophyllales,Cactaceae,Myrtillocactus,live,100.0,,ES,GB,,,,E,,,
794,346,346,139364,1977,II,Copiapoa spp.,,Caryophyllales,Cactaceae,Copiapoa,live,10.0,,FR,GB,,,,E,,,
534,3566,3566,5328123,1977,II,Phalaenopsis spp.,,Orchidales,Orchidaceae,Phalaenopsis,live,1.0,,CH,GB,,,,E,,,
397,0,0,26,1977,II,Acanthephippium spp.,,Orchidales,Orchidaceae,Acanthephippium,live,3.0,,GB,TW,,,,I,,,
468,1629,1629,447098,1977,II,Rebutia spp.,,Caryophyllales,Cactaceae,Rebutia,live,12.0,,GB,DE,BO,,,I,,,
551,1419,1419,392418,1977,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,skins,3.0,,DE,GB,XX,,,E,,,
805,4200,4200,13114382,1977,II,Cycadaceae spp.,,Cycadales,Cycadaceae,,live,34.0,,US,AU,,,,E,,4f9d6d1a9a,
763,3178,3178,5268340,1977,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,garments,20.0,,SE,CA,,,,E,,,
513,3877,3877,5421097,1977,II,Strombocactus spp.,,Caryophyllales,Cactaceae,Strombocactus,live,5.0,,DE,GB,,,,E,,,
59,3142,3142,5268304,1977,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,garments,1.0,,US,DE,CA,,,I,,,
502,741,741,248843,1977,II,Epidendrum spp.,,Orchidales,Orchidaceae,Epidendrum,live,5.0,,GB,NL,PE,,,I,,,
521,2921,2921,5181765,1977,II,Lontra canadensis,Mammalia,Carnivora,Mustelidae,Lontra,skins,94.0,,DE,CA,,,,E,,,
294,3532,3532,5322897,1977,II,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,live,10.0,,SE,GB,,,,E,,,
797,728,728,247804,1977,II,Epicrates maurus,Reptilia,Serpentes,Boidae,Epicrates,live,147.0,,US,GT,,,,I,,,
385,2776,2776,5170695,1977,II,Iguana spp.,Reptilia,Sauria,Iguanidae,Iguana,leather products (small),86.0,,US,IT,XX,,,I,,,
460,1690,1690,467844,1977,II,Stenocactus spp.,,Caryophyllales,Cactaceae,Stenocactus,live,1.0,,FR,GB,,,,E,,,
349,3766,3766,5405461,1977,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,live,2.0,,GB,PG,,,,E,,,
747,3431,3431,5311990,1977,II,Oroya spp.,,Caryophyllales,Cactaceae,Oroya,live,2.0,,US,GB,,,,E,,,
753,2294,2294,5084881,1977,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,tails,2.0,,DE,ZA,,,,E,,,
85,2861,2861,5178402,1977,II,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,skins,60.0,,LU,GB,XX,,,E,,,
842,3235,3235,5276508,1977,II,Macaca fuscata,Mammalia,Primates,Cercopithecidae,Macaca,live,1.0,,US,CA,,Z,,E,,,
892,3260,3260,5278009,1977,II,Maihuenia spp.,,Caryophyllales,Cactaceae,Maihuenia,live,1.0,,FR,GB,,,,E,,,
102,4393,4393,13345525,1977,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,61.0,,GB,NL,,,,I,,,
175,1117,1117,318459,1977,II,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,garments,1.0,,CH,GB,,,,I,,,
356,1016,1016,305302,1977,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,224.0,,AT,CH,XX,,,E,,,
949,2664,2664,5161228,1977,II,Felis spp.,Mammalia,Carnivora,Felidae,Felis,live,17.0,,CA,US,,Q,,I,,,
36,1978,1978,5013760,1977,II,Aloe spp.,,Liliales,Liliaceae,Aloe,live,51014.0,,GB,US,,,,I,,,
518,1615,1615,447084,1977,II,Rebutia spp.,,Caryophyllales,Cactaceae,Rebutia,live,50.0,,DK,GB,,,,E,,,
231,4361,4361,13337943,1977,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,live,8.0,,XX,DD,,,,E,,,
69,4058,4058,5458084,1977,II,Varanus indicus,Reptilia,Sauria,Varanidae,Varanus,live,4.0,,US,NL,XX,,,I,,,
492,526,526,210017,1977,II,Cypripedium spp.,,Orchidales,Orchidaceae,Cypripedium,live,9.0,,GB,IE,GB,,,I,,,
641,1769,1769,478184,1977,II,Tupinambis spp.,Reptilia,Sauria,Teiidae,Tupinambis,skins,20.0,,MX,FR,AR,,,E,,,
686,1164,1164,331975,1977,III,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,tusks,2.0,,DE,CA,,,,E,,,
246,4421,4421,13441450,1977,II,Sclerocactus spp.,,Caryophyllales,Cactaceae,Sclerocactus,live,1.0,,GB,DE,,,,I,,,
552,102,102,29591,1977,I,Balaenidae spp.,Mammalia,Cetacea,Balaenidae,,bone carvings,1.0,,CH,CA,,,,E,,,
20,2650,2650,5160699,1977,II,Felidae spp.,Mammalia,Carnivora,Felidae,,skins,3903.0,,DE,US,,,,I,,,
980,3972,3972,5452389,1977,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,live,1.0,,AU,CA,,,,I,,45cae69afb,
45,1278,1278,348552,1977,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,3.0,shipments,US,BZ,,,,I,,,
186,3769,3769,5405467,1977,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,shoes,41.0,,US,PH,XX,,,I,,,
465,3020,3020,5190073,1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,442.0,,US,FR,XX,,,I,,,
926,1549,1549,426723,1977,II,Prionailurus bengalensis,Mammalia,Carnivora,Felidae,Prionailurus,plates,400.0,,ES,GB,CN,,,E,,,
22,2304,2304,5084891,1977,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,skins,2.0,,US,ZA,,,,E,,,
908,3300,3300,5280789,1977,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,live,50.0,,GB,US,,,,I,,,
802,3041,3041,5190094,1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,2.0,,US,ZM,,,,I,,,
675,4204,4204,13120679,1977,I,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,live,6.0,,AE,ZA,,,,E,,,
507,3662,3662,5369238,1977,II,Puma concolor,Mammalia,Carnivora,Felidae,Puma,live,2.0,,DE,PL,,,,I,,,
715,253,253,97080,1977,II,Carnegiea spp.,,Caryophyllales,Cactaceae,Carnegiea,live,1.0,,BE,GB,,,,E,,,
643,3227,3227,5273286,1977,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,live,371.0,,FR,US,XX,,,E,,,
648,3237,3237,5276596,1977,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,live,1.0,,DD,XX,,,I,I,,,
498,4133,4133,5481475,1977,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,live,1.0,,ES,GB,MY,,,E,,,
512,4371,4371,13345503,1977,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,8.0,,AT,GB,,,,E,,,
265,4225,4225,13162054,1977,II,Eriosyce spp.,,Caryophyllales,Cactaceae,Eriosyce,live,1.0,,SE,GB,,,,E,,,
867,3095,3095,5190148,1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,15.0,kg,CH,IT,,,,I,,,
193,2668,2668,5162042,1977,II,Frailea spp.,,Caryophyllales,Cactaceae,Frailea,live,2.0,,MT,GB,,,,E,,,
9,2323,2323,5086452,1977,II,Cereus spp.,,Caryophyllales,Cactaceae,Cereus,live,500.0,,GB,AR,,,,I,,,
767,1093,1093,313474,1977,II,Lutrinae spp.,Mammalia,Carnivora,Mustelidae,,skins,14.0,,CH,DE,PY,,,E,,,
649,4062,4062,5458291,1977,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,skins,28159.0,,CH,FR,,,,I,,,
769,1289,1289,348563,1977,II,Orchidaceae spp.,,Orchidales,Orchidaceae,,live,22.0,,CA,US,,,,E,,,
620,3048,3048,5190101,1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,live,6.0,,DE,SD,,,,I,,,
184,2557,2557,5139731,1977,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ivory carvings,4.0,kg,DK,HK,XX,,,I,,,
744,2072,2072,5032060,1977,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,live,80.0,,DE,PA,,,,I,,,
862,2094,2094,5041905,1977,II,Brachycorythis spp.,,Orchidales,Orchidaceae,Brachycorythis,live,12.0,,GB,SL,,,,I,,,
386,2895,2895,5181739,1977,II,Lontra canadensis,Mammalia,Carnivora,Mustelidae,Lontra,skins,49.0,,GB,US,,,,E,,,
112,4184,4184,13074604,1977,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,36.0,,GB,NL,,,,I,,,
818,4391,4391,13345523,1977,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,20.0,,GB,DE,BR,,,I,,,
557,691,691,239215,1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,live,1.0,,NL,GB,XX,,,E,,,
832,1489,1489,407524,1977,II,Pereskia spp.,,Caryophyllales,Cactaceae,Pereskia,live,3.0,,IT,GB,,,,E,,,
183,1956,1956,5003167,1977,II,Ada spp.,,Orchidales,Orchidaceae,Ada,live,15.0,,GB,CO,,,,I,,,
324,1520,1520,414885,1977,II,Pilosocereus spp.,,Caryophyllales,Cactaceae,Pilosocereus,live,500.0,,GB,CA,,,,I,,,
159,960,960,305246,1977,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,14.0,,BE,GB,XX,,,E,,,
985,4267,4267,13223180,1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,28107.0,,DE,IN,XX,,,E,,,
714,1951,1951,5001514,1977,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,live,1.0,,CH,FR,CH,Z,,I,,,
417,2689,2689,5164287,1977,II,Goodyera spp.,,Orchidales,Orchidaceae,Goodyera,live,1.0,,GB,FR,,,,I,,,
561,3139,3139,5268301,1977,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,garments,1.0,,DE,FR,US,,,E,,,
188,2327,2327,5086456,1977,II,Cereus spp.,,Caryophyllales,Cactaceae,Cereus,live,25.0,,GB,NL,,,,I,,,
318,2742,2742,5168158,1977,II,Huntleya spp.,,Orchidales,Orchidaceae,Huntleya,live,20.0,,GB,PA,,,,I,,,
345,570,570,232982,1977,II,Diphyllodes respublica,Aves,Passeriformes,Paradisaeidae,Diphyllodes,live,2.0,,CH,BE,,P,,I,,,
977,211,211,75606,1977,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,1665.0,,MA,DE,CO,,,E,,,
220,18,18,13332,1977,II,Ambystoma mexicanum,Amphibia,Caudata,Ambystomatidae,Ambystoma,live,8.0,,US,GB,,,C,E,,,
269,3165,3165,5268327,1977,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,garments,11.0,,BE,CA,,,,E,,,
396,3221,3221,5273280,1977,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,live,6.0,shipments,US,MY,,,,I,,,
623,4171,4171,13074591,1977,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,100.0,,ES,GB,,,,E,,,
938,4286,4286,13229026,1977,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,skins,373.0,,US,SU,XX,,,I,,,
739,1011,1011,305297,1977,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,live,5.0,,CH,DE,,P,C,I,,,
496,2830,2830,5178082,1977,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,skins,269.0,,AT,GB,XX,,,E,,,
878,1199,1199,342124,1977,I,Nasalis larvatus,Mammalia,Primates,Cercopithecidae,Nasalis,live,1.0,,DE,ID,,,C,I,,,
116,3429,3429,5311988,1977,II,Oroya spp.,,Caryophyllales,Cactaceae,Oroya,live,1.0,,FR,GB,,,,E,,,
820,819,819,276320,1977,II,Felis chaus,Mammalia,Carnivora,Felidae,Felis,live,1.0,,DE,NL,,,,I,,,
433,2438,2438,5093958,1977,II,Cnemophilus macgregorii,Aves,Passeriformes,Paradisaeidae,Cnemophilus,bodies,1.0,,AU,PG,,,,E,,,
505,618,618,235860,1977,II,Echinocereus spp.,,Caryophyllales,Cactaceae,Echinocereus,live,328.0,,GB,US,,,,I,,,
373,868,868,280840,1977,II,Gastrochilus spp.,,Orchidales,Orchidaceae,Gastrochilus,live,6.0,,GB,TW,,,,I,,,
982,3090,3090,5190143,1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory carvings,33.0,kg,CH,JP,,,,I,,,
596,2581,2581,5148094,1977,II,Epithelantha spp.,,Caryophyllales,Cactaceae,Epithelantha,live,5.0,,GB,US,MX,,,I,,,
737,4450,4450,13720193,1977,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,live,4.0,,GB,IT,XX,,,I,,,
207,900,900,288811,1977,II,Heloderma suspectum,Reptilia,Sauria,Helodermatidae,Heloderma,live,1.0,,DD,XX,,,,I,,,
940,913,913,294380,1977,II,Hylocereus spp.,,Caryophyllales,Cactaceae,Hylocereus,live,100.0,,DK,GB,,,,E,,,
41,1753,1753,472075,1977,II,Thelocactus spp.,,Caryophyllales,Cactaceae,Thelocactus,live,3.0,,GB,MX,,,,I,,,
718,3996,3996,5452413,1977,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,skins,1.0,,CH,GB,,,,I,,,
690,3440,3440,5312115,1977,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,live,3.0,,CH,TG,,P,,I,,,
155,245,245,95977,1977,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,live,7.0,,GB,ZA,,,,E,,,
47,3831,3831,5409388,1977,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,live,40.0,,GB,BO,,,,I,,,
161,3580,3580,5330189,1977,II,Phelsuma guentheri,Reptilia,Sauria,Gekkonidae,Phelsuma,live,12.0,,GB,MU,,Z,,E,,,
843,1559,1559,433765,1977,II,Puma yagouaroundi,Mammalia,Carnivora,Felidae,Puma,live,1.0,,DK,DE,,,,E,,,
865,4008,4008,5453634,1977,II,Vanda spp.,,Orchidales,Orchidaceae,Vanda,live,2.0,,GB,TW,,,,I,,,
379,4086,4086,5458315,1977,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,leather products (small),30536.0,,US,FR,NG,,,E,,,
277,2688,2688,5163318,1977,II,Gongylophis conicus,Reptilia,Serpentes,Boidae,Gongylophis,live,5.0,,DE,PK,,,,I,,,
499,886,886,285882,1977,II,Haageocereus spp.,,Caryophyllales,Cactaceae,Haageocereus,live,100.0,,ES,GB,,,,E,,,
579,426,426,157894,1977,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,leather products (small),3.0,,CH,FR,TH,,,E,,,
515,3314,3314,5283754,1977,II,Masdevallia spp.,,Orchidales,Orchidaceae,Masdevallia,live,5.0,,GB,US,,,,I,,,
755,2598,2598,5150642,1977,II,Escobaria spp.,,Caryophyllales,Cactaceae,Escobaria,live,2.0,,GB,BE,,,,I,,,
887,3410,3410,5296351,1977,II,Orchidaceae hybrid,,Orchidales,Orchidaceae,,live,1.0,,GB,US,,,A,I,,,
447,2039,2039,5029755,1977,II,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,live,1.0,,DD,XX,,,,I,,,
303,3177,3177,5268339,1977,II,Lynx rufus,Mammalia,Carnivora,Felidae,Lynx,garments,2.0,,ES,CA,,,,E,,,
421,1057,1057,306740,1977,II,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,garments,2.0,,CH,DE,,,,I,,,
793,129,129,34921,1977,II,Brassia spp.,,Orchidales,Orchidaceae,Brassia,live,3.0,,GB,FR,XX,,,I,,,
93,826,826,276506,1977,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,live,2.0,,GB,BW,,,,I,,,
829,3324,3324,5285235,1977,II,Melocactus spp.,,Caryophyllales,Cactaceae,Melocactus,live,30.0,,JP,GB,,,,E,,,
745,4095,4095,5458324,1977,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,skins,999.0,,FR,GB,XX,,,E,,,
575,2990,2990,5190043,1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ivory pieces,4.0,kg,GB,DE,CD,,,I,,,
679,42,42,20955,1977,II,Arachnis annamensis,,Orchidales,Orchidaceae,Arachnis,live,1.0,,GB,FR,,T,A,E,,,
939,758,758,254647,1977,II,Eria spp.,,Orchidales,Orchidaceae,Eria,live,3.0,,GB,TW,,,,I,,,
232,250,250,96648,1977,II,Caracara plancus,Aves,Falconiformes,Falconidae,Caracara,skins,1.0,,CH,AR,,,,I,,,
407,3547,3547,5325499,1977,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,live,1.0,,CA,US,XX,,,E,,,
305,2165,2165,5049814,1977,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,6593.0,,ES,DE,CO,,,E,,,
202,2042,2042,5030229,1977,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,unspecified,16.0,,US,CA,,,,E,,,
852,358,358,139376,1977,II,Copiapoa spp.,,Caryophyllales,Cactaceae,Copiapoa,live,2.0,,GB,IL,,,,I,,,
70,760,760,255833,1977,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,live,10.0,,FR,GH,,,,E,,,
73,2133,2133,5049782,1977,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,500.0,,CA,FR,BO,,,E,,,
328,1933,1933,5001005,1977,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,live,1.0,,GB,AT,,P,,I,,,
473,287,287,111536,1977,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,live,3.0,,SE,XX,,S,,I,,,
771,3556,3556,5327208,1977,II,Pediocactus spp.,,Caryophyllales,Cactaceae,Pediocactus,live,100.0,,ES,GB,,,,E,,,
117,4293,4293,13229033,1977,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,skins,312.0,,FR,US,XX,,,E,,,
405,2677,2677,5162288,1977,II,Galago senegalensis,Mammalia,Primates,Galagidae,Galago,live,8.0,,PL,GB,BW,,,E,,,
699,327,327,136683,1977,II,Coelogyne spp.,,Orchidales,Orchidaceae,Coelogyne,live,1.0,,CH,GB,,,,E,,,
456,2010,2010,5028217,1977,II,Ariocarpus spp.,,Caryophyllales,Cactaceae,Ariocarpus,live,3.0,,US,GB,,,,E,,,
578,1469,1469,404696,1977,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,live,4.0,,GB,BE,,,,I,,,
773,3278,3278,5280767,1977,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,live,1.0,,GB,KN,MX,,,I,,,
756,3920,3920,5424209,1977,II,Testudo horsfieldii,Reptilia,Testudines,Testudinidae,Testudo,live,880.0,,CH,DE,SU,,,E,,,
508,2319,2319,5086448,1977,II,Cereus spp.,,Caryophyllales,Cactaceae,Cereus,live,2.0,,BE,GB,,,,E,,,
594,3472,3472,5313458,1977,II,Pachypodium spp.,,Gentianales,Apocynaceae,Pachypodium,live,181.0,,GB,DE,,,,E,,,
365,2556,2556,5139730,1977,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ivory carvings,60.0,sets,DK,GB,XX,,,I,,,
443,3844,3844,5412817,1977,II,Satyrium spp.,,Orchidales,Orchidaceae,Satyrium,live,10.0,,GB,IN,,,,I,,,
491,3393,3393,5294199,1977,II,Oncidium spp.,,Orchidales,Orchidaceae,Oncidium,live,3.0,,GB,NL,GT,,,I,,,
983,3217,3217,5273276,1977,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,live,1.0,,CH,FR,,M,C,E,,,
329,3843,3843,5410984,1977,II,Sarkidiornis melanotos,Aves,Anseriformes,Anatidae,Sarkidiornis,live,2.0,,CH,NL,,T,C,I,,,
362,4428,4428,13452436,1977,II,Stilifolium stipitatum,,Orchidales,Orchidaceae,Stilifolium,live,10.0,,US,HN,,,,I,,,
779,2030,2030,5029544,1977,II,Astrophytum spp.,,Caryophyllales,Cactaceae,Astrophytum,live,100.0,,ES,GB,,,,E,,,
274,2863,2863,5178404,1977,II,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,skins,3366.0,,DE,GB,XX,,,E,,,
788,788,788,267564,1977,II,Euphorbia spp.,,Euphorbiales,Euphorbiaceae,Euphorbia,live,20.0,,GB,BE,MG,,,I,,,
236,333,333,137643,1977,II,Coleocephalocereus spp.,,Caryophyllales,Cactaceae,Coleocephalocereus,live,1.0,,ZC,GB,,,,E,,,
564,1847,1847,492945,1977,I,Varanus flavescens,Reptilia,Sauria,Varanidae,Varanus,skins,23592.0,,AT,GB,IN,,,E,,,
60,3079,3079,5190132,1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,tusks,28.0,kg,CH,NG,,,,I,,,
911,1921,1921,3019817,1977,II,Arctocephalus pusillus,Mammalia,Carnivora,Otariidae,Arctocephalus,skins,441.0,,DE,US,ZA,,,E,,,
284,198,198,62893,1977,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,skins,2168.0,,CH,FR,,,,I,,,
618,325,325,136681,1977,II,Coelogyne spp.,,Orchidales,Orchidaceae,Coelogyne,live,8.0,,NZ,GB,,,,E,,,
120,172,172,52620,1977,II,Cactaceae spp.,,Caryophyllales,Cactaceae,,live,597.0,,GB,DE,,,,E,,,
